"ID_Temps","date_transaction","jour","mois","trimestre","annee","date_transaction_reelle"
"1948","2012-05-01","1","5","2","2012","Tue May 01 15:15:34 GMT+01:00 2012"
"1949","2012-05-02","2","5","2","2012","Wed May 02 03:27:28 GMT+01:00 2012"
"1950","2012-05-03","3","5","2","2012","Thu May 03 11:36:54 GMT+01:00 2012"
"1951","2012-05-04","4","5","2","2012","Fri May 04 23:34:11 GMT+01:00 2012"
"1952","2012-05-05","5","5","2","2012","Sat May 05 07:04:40 GMT+01:00 2012"
"1953","2012-05-06","6","5","2","2012","Sun May 06 00:11:30 GMT+01:00 2012"
"1954","2012-05-07","7","5","2","2012","Mon May 07 21:21:10 GMT+01:00 2012"
"1955","2012-05-08","8","5","2","2012","Tue May 08 17:23:03 GMT+01:00 2012"
"1956","2012-05-09","9","5","2","2012","Wed May 09 02:27:10 GMT+01:00 2012"
"1957","2012-05-10","10","5","2","2012","Thu May 10 13:26:32 GMT+01:00 2012"
"1958","2012-05-11","11","5","2","2012","Fri May 11 07:38:20 GMT+01:00 2012"
"1959","2012-05-12","12","5","2","2012","Sat May 12 12:56:30 GMT+01:00 2012"
"1960","2012-05-13","13","5","2","2012","Sun May 13 16:32:48 GMT+01:00 2012"
"1961","2012-05-14","14","5","2","2012","Mon May 14 15:01:03 GMT+01:00 2012"
"1962","2012-05-15","15","5","2","2012","Tue May 15 16:50:41 GMT+01:00 2012"
"1963","2012-05-16","16","5","2","2012","Wed May 16 14:19:36 GMT+01:00 2012"
"1964","2012-05-17","17","5","2","2012","Thu May 17 18:54:20 GMT+01:00 2012"
"1965","2012-05-18","18","5","2","2012","Fri May 18 04:45:15 GMT+01:00 2012"
"1966","2012-05-19","19","5","2","2012","Sat May 19 10:14:39 GMT+01:00 2012"
"1967","2012-05-20","20","5","2","2012","Sun May 20 12:33:52 GMT+01:00 2012"
"1968","2012-05-21","21","5","2","2012","Mon May 21 14:38:54 GMT+01:00 2012"
"1969","2012-05-22","22","5","2","2012","Tue May 22 08:11:12 GMT+01:00 2012"
"1970","2012-05-23","23","5","2","2012","Wed May 23 02:00:19 GMT+01:00 2012"
"1971","2012-05-24","24","5","2","2012","Thu May 24 12:56:01 GMT+01:00 2012"
"1972","2012-05-25","25","5","2","2012","Fri May 25 22:22:36 GMT+01:00 2012"
"1973","2012-05-26","26","5","2","2012","Sat May 26 06:20:30 GMT+01:00 2012"
"1974","2012-05-27","27","5","2","2012","Sun May 27 03:48:48 GMT+01:00 2012"
"1975","2012-05-28","28","5","2","2012","Mon May 28 14:12:11 GMT+01:00 2012"
"1976","2012-05-29","29","5","2","2012","Tue May 29 14:14:29 GMT+01:00 2012"
"1977","2012-05-30","30","5","2","2012","Wed May 30 12:14:49 GMT+01:00 2012"
"1978","2012-05-31","31","5","2","2012","Thu May 31 20:04:35 GMT+01:00 2012"
"1979","2012-06-01","1","6","2","2012","Fri Jun 01 17:42:51 GMT+01:00 2012"
"1980","2012-06-02","2","6","2","2012","Sat Jun 02 17:12:38 GMT+01:00 2012"
"1981","2012-06-03","3","6","2","2012","Sun Jun 03 07:45:39 GMT+01:00 2012"
"1982","2012-06-04","4","6","2","2012","Mon Jun 04 11:32:26 GMT+01:00 2012"
"1983","2012-06-05","5","6","2","2012","Tue Jun 05 03:47:40 GMT+01:00 2012"
"1984","2012-06-06","6","6","2","2012","Wed Jun 06 05:33:33 GMT+01:00 2012"
"1985","2012-06-07","7","6","2","2012","Thu Jun 07 13:54:08 GMT+01:00 2012"
"1986","2012-06-08","8","6","2","2012","Fri Jun 08 02:11:33 GMT+01:00 2012"
"1987","2012-06-09","9","6","2","2012","Sat Jun 09 17:37:23 GMT+01:00 2012"
"1988","2012-06-10","10","6","2","2012","Sun Jun 10 17:03:54 GMT+01:00 2012"
"1989","2012-06-11","11","6","2","2012","Mon Jun 11 23:58:54 GMT+01:00 2012"
"1990","2012-06-12","12","6","2","2012","Tue Jun 12 03:03:23 GMT+01:00 2012"
"1991","2012-06-13","13","6","2","2012","Wed Jun 13 02:49:48 GMT+01:00 2012"
"1992","2012-06-14","14","6","2","2012","Thu Jun 14 06:59:11 GMT+01:00 2012"
"1993","2012-06-15","15","6","2","2012","Fri Jun 15 11:13:55 GMT+01:00 2012"
"1994","2012-06-16","16","6","2","2012","Sat Jun 16 03:46:24 GMT+01:00 2012"
"1995","2012-06-17","17","6","2","2012","Sun Jun 17 22:11:07 GMT+01:00 2012"
"1996","2012-06-18","18","6","2","2012","Mon Jun 18 14:19:25 GMT+01:00 2012"
"1997","2012-06-19","19","6","2","2012","Tue Jun 19 16:37:04 GMT+01:00 2012"
"1998","2012-06-20","20","6","2","2012","Wed Jun 20 19:56:19 GMT+01:00 2012"
"1999","2012-06-21","21","6","2","2012","Thu Jun 21 20:45:34 GMT+01:00 2012"
"2000","2012-06-22","22","6","2","2012","Fri Jun 22 02:24:04 GMT+01:00 2012"
"2001","2012-06-23","23","6","2","2012","Sat Jun 23 05:41:39 GMT+01:00 2012"
"2002","2012-06-24","24","6","2","2012","Sun Jun 24 15:51:25 GMT+01:00 2012"
"2003","2012-06-25","25","6","2","2012","Mon Jun 25 06:31:40 GMT+01:00 2012"
"2004","2012-06-26","26","6","2","2012","Tue Jun 26 20:11:50 GMT+01:00 2012"
"2005","2012-06-27","27","6","2","2012","Wed Jun 27 09:23:35 GMT+01:00 2012"
"2006","2012-06-28","28","6","2","2012","Thu Jun 28 11:26:02 GMT+01:00 2012"
"2007","2012-06-29","29","6","2","2012","Fri Jun 29 10:43:59 GMT+01:00 2012"
"2008","2012-06-30","30","6","2","2012","Sat Jun 30 18:37:56 GMT+01:00 2012"
"2009","2012-07-01","1","7","3","2012","Sun Jul 01 11:06:46 GMT+01:00 2012"
"2010","2012-07-02","2","7","3","2012","Mon Jul 02 17:28:06 GMT+01:00 2012"
"2011","2012-07-03","3","7","3","2012","Tue Jul 03 11:28:10 GMT+01:00 2012"
"2012","2012-07-04","4","7","3","2012","Wed Jul 04 11:42:01 GMT+01:00 2012"
"2013","2012-07-05","5","7","3","2012","Thu Jul 05 03:13:04 GMT+01:00 2012"
"2014","2012-07-06","6","7","3","2012","Fri Jul 06 21:22:47 GMT+01:00 2012"
"2015","2012-07-07","7","7","3","2012","Sat Jul 07 23:27:12 GMT+01:00 2012"
"2016","2012-07-08","8","7","3","2012","Sun Jul 08 14:06:12 GMT+01:00 2012"
"2017","2012-07-09","9","7","3","2012","Mon Jul 09 08:35:06 GMT+01:00 2012"
"2018","2012-07-10","10","7","3","2012","Tue Jul 10 13:40:17 GMT+01:00 2012"
"2019","2012-07-11","11","7","3","2012","Wed Jul 11 07:59:04 GMT+01:00 2012"
"2020","2012-07-12","12","7","3","2012","Thu Jul 12 15:49:16 GMT+01:00 2012"
"2021","2012-07-13","13","7","3","2012","Fri Jul 13 06:52:27 GMT+01:00 2012"
"2022","2012-07-14","14","7","3","2012","Sat Jul 14 06:49:00 GMT+01:00 2012"
"2023","2012-07-15","15","7","3","2012","Sun Jul 15 04:32:30 GMT+01:00 2012"
"2024","2012-07-16","16","7","3","2012","Mon Jul 16 01:29:12 GMT+01:00 2012"
"2025","2012-07-17","17","7","3","2012","Tue Jul 17 11:52:23 GMT+01:00 2012"
"2026","2012-07-18","18","7","3","2012","Wed Jul 18 12:28:41 GMT+01:00 2012"
"2027","2012-07-19","19","7","3","2012","Thu Jul 19 07:36:04 GMT+01:00 2012"
"2028","2012-07-20","20","7","3","2012","Fri Jul 20 21:50:49 GMT+01:00 2012"
"2029","2012-07-21","21","7","3","2012","Sat Jul 21 16:50:22 GMT+01:00 2012"
"2030","2012-07-22","22","7","3","2012","Sun Jul 22 23:46:04 GMT+01:00 2012"
"2031","2012-07-23","23","7","3","2012","Mon Jul 23 13:36:33 GMT+01:00 2012"
"2032","2012-07-24","24","7","3","2012","Tue Jul 24 06:47:09 GMT+01:00 2012"
"2033","2012-07-25","25","7","3","2012","Wed Jul 25 15:53:13 GMT+01:00 2012"
"2034","2012-07-26","26","7","3","2012","Thu Jul 26 10:15:39 GMT+01:00 2012"
"2035","2012-07-27","27","7","3","2012","Fri Jul 27 02:26:33 GMT+01:00 2012"
"2036","2012-07-28","28","7","3","2012","Sat Jul 28 18:26:16 GMT+01:00 2012"
"2037","2012-07-29","29","7","3","2012","Sun Jul 29 05:36:21 GMT+01:00 2012"
"2038","2012-07-30","30","7","3","2012","Mon Jul 30 18:16:56 GMT+01:00 2012"
"2039","2012-07-31","31","7","3","2012","Tue Jul 31 07:48:58 GMT+01:00 2012"
"2040","2012-08-01","1","8","3","2012","Wed Aug 01 04:34:39 GMT+01:00 2012"
"2041","2012-08-02","2","8","3","2012","Thu Aug 02 19:11:50 GMT+01:00 2012"
"2042","2012-08-03","3","8","3","2012","Fri Aug 03 19:59:52 GMT+01:00 2012"
"2043","2012-08-04","4","8","3","2012","Sat Aug 04 12:43:58 GMT+01:00 2012"
"2044","2012-08-05","5","8","3","2012","Sun Aug 05 09:16:13 GMT+01:00 2012"
"2045","2012-08-06","6","8","3","2012","Mon Aug 06 23:35:19 GMT+01:00 2012"
"2046","2012-08-07","7","8","3","2012","Tue Aug 07 01:53:51 GMT+01:00 2012"
"2047","2012-08-08","8","8","3","2012","Wed Aug 08 20:23:24 GMT+01:00 2012"
"2048","2012-08-09","9","8","3","2012","Thu Aug 09 04:08:41 GMT+01:00 2012"
"2049","2012-08-10","10","8","3","2012","Fri Aug 10 15:34:46 GMT+01:00 2012"
"2050","2012-08-11","11","8","3","2012","Sat Aug 11 15:56:27 GMT+01:00 2012"
"2051","2012-08-12","12","8","3","2012","Sun Aug 12 08:04:33 GMT+01:00 2012"
"2052","2012-08-13","13","8","3","2012","Mon Aug 13 23:11:33 GMT+01:00 2012"
"2053","2012-08-14","14","8","3","2012","Tue Aug 14 08:13:40 GMT+01:00 2012"
"2054","2012-08-15","15","8","3","2012","Wed Aug 15 09:24:12 GMT+01:00 2012"
"2055","2012-08-16","16","8","3","2012","Thu Aug 16 06:21:09 GMT+01:00 2012"
"2056","2012-08-17","17","8","3","2012","Fri Aug 17 13:46:58 GMT+01:00 2012"
"2057","2012-08-18","18","8","3","2012","Sat Aug 18 08:48:28 GMT+01:00 2012"
"2058","2012-08-19","19","8","3","2012","Sun Aug 19 07:20:12 GMT+01:00 2012"
"2059","2012-08-20","20","8","3","2012","Mon Aug 20 17:00:08 GMT+01:00 2012"
"2060","2012-08-21","21","8","3","2012","Tue Aug 21 17:16:28 GMT+01:00 2012"
"2061","2012-08-22","22","8","3","2012","Wed Aug 22 23:54:54 GMT+01:00 2012"
"2062","2012-08-23","23","8","3","2012","Thu Aug 23 20:20:07 GMT+01:00 2012"
"2063","2012-08-24","24","8","3","2012","Fri Aug 24 17:41:28 GMT+01:00 2012"
"2064","2012-08-25","25","8","3","2012","Sat Aug 25 02:11:40 GMT+01:00 2012"
"2065","2012-08-26","26","8","3","2012","Sun Aug 26 03:09:30 GMT+01:00 2012"
"2066","2012-08-27","27","8","3","2012","Mon Aug 27 07:47:23 GMT+01:00 2012"
"2067","2012-08-28","28","8","3","2012","Tue Aug 28 04:31:43 GMT+01:00 2012"
"2068","2012-08-29","29","8","3","2012","Wed Aug 29 01:17:18 GMT+01:00 2012"
"2069","2012-08-30","30","8","3","2012","Thu Aug 30 10:59:43 GMT+01:00 2012"
"2070","2012-08-31","31","8","3","2012","Fri Aug 31 18:41:08 GMT+01:00 2012"
"2071","2012-09-01","1","9","3","2012","Sat Sep 01 12:27:17 GMT+01:00 2012"
"2072","2012-09-02","2","9","3","2012","Sun Sep 02 16:58:21 GMT+01:00 2012"
"2073","2012-09-03","3","9","3","2012","Mon Sep 03 05:17:39 GMT+01:00 2012"
"2074","2012-09-04","4","9","3","2012","Tue Sep 04 14:15:17 GMT+01:00 2012"
"2075","2012-09-05","5","9","3","2012","Wed Sep 05 21:48:47 GMT+01:00 2012"
"2076","2012-09-06","6","9","3","2012","Thu Sep 06 06:59:52 GMT+01:00 2012"
"2077","2012-09-07","7","9","3","2012","Fri Sep 07 07:13:17 GMT+01:00 2012"
"2078","2012-09-08","8","9","3","2012","Sat Sep 08 20:58:44 GMT+01:00 2012"
"2079","2012-09-09","9","9","3","2012","Sun Sep 09 09:39:27 GMT+01:00 2012"
"2080","2012-09-10","10","9","3","2012","Mon Sep 10 03:14:29 GMT+01:00 2012"
"2081","2012-09-11","11","9","3","2012","Tue Sep 11 07:07:10 GMT+01:00 2012"
"2082","2012-09-12","12","9","3","2012","Wed Sep 12 06:11:25 GMT+01:00 2012"
"2083","2012-09-13","13","9","3","2012","Thu Sep 13 23:33:02 GMT+01:00 2012"
"2084","2012-09-14","14","9","3","2012","Fri Sep 14 05:43:59 GMT+01:00 2012"
"2085","2012-09-15","15","9","3","2012","Sat Sep 15 03:37:54 GMT+01:00 2012"
"2086","2012-09-16","16","9","3","2012","Sun Sep 16 16:45:22 GMT+01:00 2012"
"2087","2012-09-17","17","9","3","2012","Mon Sep 17 07:46:01 GMT+01:00 2012"
"2088","2012-09-18","18","9","3","2012","Tue Sep 18 07:51:51 GMT+01:00 2012"
"2089","2012-09-19","19","9","3","2012","Wed Sep 19 15:05:46 GMT+01:00 2012"
"2090","2012-09-20","20","9","3","2012","Thu Sep 20 11:22:24 GMT+01:00 2012"
"2091","2012-09-21","21","9","3","2012","Fri Sep 21 11:12:53 GMT+01:00 2012"
"2092","2012-09-22","22","9","3","2012","Sat Sep 22 09:02:37 GMT+01:00 2012"
"2093","2012-09-23","23","9","3","2012","Sun Sep 23 19:32:17 GMT+01:00 2012"
"2094","2012-09-24","24","9","3","2012","Mon Sep 24 00:46:48 GMT+01:00 2012"
"2095","2012-09-25","25","9","3","2012","Tue Sep 25 23:57:36 GMT+01:00 2012"
"2096","2012-09-26","26","9","3","2012","Wed Sep 26 00:23:42 GMT+01:00 2012"
"2097","2012-09-27","27","9","3","2012","Thu Sep 27 21:27:15 GMT+01:00 2012"
"2098","2012-09-28","28","9","3","2012","Fri Sep 28 10:08:48 GMT+01:00 2012"
"2099","2012-09-29","29","9","3","2012","Sat Sep 29 12:28:29 GMT+01:00 2012"
"2100","2012-09-30","30","9","3","2012","Sun Sep 30 05:52:45 GMT+01:00 2012"
"2101","2012-10-01","1","10","4","2012","Mon Oct 01 03:01:35 GMT+01:00 2012"
"2102","2012-10-02","2","10","4","2012","Tue Oct 02 07:47:38 GMT+01:00 2012"
"2103","2012-10-03","3","10","4","2012","Wed Oct 03 10:45:12 GMT+01:00 2012"
"2104","2012-10-04","4","10","4","2012","Thu Oct 04 13:14:38 GMT+01:00 2012"
"2105","2012-10-05","5","10","4","2012","Fri Oct 05 00:26:26 GMT+01:00 2012"
"2106","2012-10-06","6","10","4","2012","Sat Oct 06 18:13:14 GMT+01:00 2012"
"2107","2012-10-07","7","10","4","2012","Sun Oct 07 23:11:12 GMT+01:00 2012"
"2108","2012-10-08","8","10","4","2012","Mon Oct 08 00:12:35 GMT+01:00 2012"
"2109","2012-10-09","9","10","4","2012","Tue Oct 09 13:43:19 GMT+01:00 2012"
"2110","2012-10-10","10","10","4","2012","Wed Oct 10 12:15:17 GMT+01:00 2012"
"2111","2012-10-11","11","10","4","2012","Thu Oct 11 10:50:11 GMT+01:00 2012"
"2112","2012-10-12","12","10","4","2012","Fri Oct 12 10:40:33 GMT+01:00 2012"
"2113","2012-10-13","13","10","4","2012","Sat Oct 13 14:38:01 GMT+01:00 2012"
"2114","2012-10-14","14","10","4","2012","Sun Oct 14 18:24:27 GMT+01:00 2012"
"2115","2012-10-15","15","10","4","2012","Mon Oct 15 16:25:28 GMT+01:00 2012"
"2116","2012-10-16","16","10","4","2012","Tue Oct 16 11:32:41 GMT+01:00 2012"
"2117","2012-10-17","17","10","4","2012","Wed Oct 17 12:24:27 GMT+01:00 2012"
"2118","2012-10-18","18","10","4","2012","Thu Oct 18 03:10:09 GMT+01:00 2012"
"2119","2012-10-19","19","10","4","2012","Fri Oct 19 16:52:00 GMT+01:00 2012"
"2120","2012-10-20","20","10","4","2012","Sat Oct 20 10:47:42 GMT+01:00 2012"
"2121","2012-10-21","21","10","4","2012","Sun Oct 21 17:17:04 GMT+01:00 2012"
"2122","2012-10-22","22","10","4","2012","Mon Oct 22 04:54:27 GMT+01:00 2012"
"2123","2012-10-23","23","10","4","2012","Tue Oct 23 07:56:40 GMT+01:00 2012"
"2124","2012-10-24","24","10","4","2012","Wed Oct 24 02:41:59 GMT+01:00 2012"
"2125","2012-10-25","25","10","4","2012","Thu Oct 25 23:56:32 GMT+01:00 2012"
"2126","2012-10-26","26","10","4","2012","Fri Oct 26 03:33:47 GMT+01:00 2012"
"2127","2012-10-27","27","10","4","2012","Sat Oct 27 08:20:54 GMT+01:00 2012"
"2128","2012-10-28","28","10","4","2012","Sun Oct 28 19:28:57 GMT+01:00 2012"
"2129","2012-10-29","29","10","4","2012","Mon Oct 29 06:05:02 GMT+01:00 2012"
"2130","2012-10-30","30","10","4","2012","Tue Oct 30 18:49:14 GMT+01:00 2012"
"2131","2012-10-31","31","10","4","2012","Wed Oct 31 17:48:54 GMT+01:00 2012"
"2132","2012-11-01","1","11","4","2012","Thu Nov 01 16:13:32 GMT+01:00 2012"
"2133","2012-11-02","2","11","4","2012","Fri Nov 02 16:11:47 GMT+01:00 2012"
"2134","2012-11-03","3","11","4","2012","Sat Nov 03 22:13:19 GMT+01:00 2012"
"2135","2012-11-04","4","11","4","2012","Sun Nov 04 13:12:47 GMT+01:00 2012"
"2136","2012-11-05","5","11","4","2012","Mon Nov 05 16:48:31 GMT+01:00 2012"
"2137","2012-11-06","6","11","4","2012","Tue Nov 06 16:09:26 GMT+01:00 2012"
"2138","2012-11-07","7","11","4","2012","Wed Nov 07 01:34:32 GMT+01:00 2012"
"2139","2012-11-08","8","11","4","2012","Thu Nov 08 16:13:08 GMT+01:00 2012"
"2140","2012-11-09","9","11","4","2012","Fri Nov 09 03:24:37 GMT+01:00 2012"
"2141","2012-11-10","10","11","4","2012","Sat Nov 10 12:46:47 GMT+01:00 2012"
"2142","2012-11-11","11","11","4","2012","Sun Nov 11 23:43:40 GMT+01:00 2012"
"2143","2012-11-12","12","11","4","2012","Mon Nov 12 09:44:22 GMT+01:00 2012"
"2144","2012-11-13","13","11","4","2012","Tue Nov 13 19:27:34 GMT+01:00 2012"
"2145","2012-11-14","14","11","4","2012","Wed Nov 14 00:22:36 GMT+01:00 2012"
"2146","2012-11-15","15","11","4","2012","Thu Nov 15 03:37:09 GMT+01:00 2012"
"2147","2012-11-16","16","11","4","2012","Fri Nov 16 03:19:49 GMT+01:00 2012"
"2148","2012-11-17","17","11","4","2012","Sat Nov 17 07:40:46 GMT+01:00 2012"
"2149","2012-11-18","18","11","4","2012","Sun Nov 18 22:55:24 GMT+01:00 2012"
"2150","2012-11-19","19","11","4","2012","Mon Nov 19 06:38:11 GMT+01:00 2012"
"2151","2012-11-20","20","11","4","2012","Tue Nov 20 07:03:12 GMT+01:00 2012"
"2152","2012-11-21","21","11","4","2012","Wed Nov 21 14:03:59 GMT+01:00 2012"
"2153","2012-11-22","22","11","4","2012","Thu Nov 22 02:49:26 GMT+01:00 2012"
"2154","2012-11-23","23","11","4","2012","Fri Nov 23 21:02:37 GMT+01:00 2012"
"2155","2012-11-24","24","11","4","2012","Sat Nov 24 15:30:04 GMT+01:00 2012"
"2156","2012-11-25","25","11","4","2012","Sun Nov 25 04:04:25 GMT+01:00 2012"
"2157","2012-11-26","26","11","4","2012","Mon Nov 26 15:37:46 GMT+01:00 2012"
"2158","2012-11-27","27","11","4","2012","Tue Nov 27 15:29:45 GMT+01:00 2012"
"2159","2012-11-28","28","11","4","2012","Wed Nov 28 17:43:00 GMT+01:00 2012"
"2160","2012-11-29","29","11","4","2012","Thu Nov 29 21:48:35 GMT+01:00 2012"
"2161","2012-11-30","30","11","4","2012","Fri Nov 30 14:57:58 GMT+01:00 2012"
"2162","2012-12-01","1","12","4","2012","Sat Dec 01 01:13:25 GMT+01:00 2012"
"2163","2012-12-02","2","12","4","2012","Sun Dec 02 03:43:48 GMT+01:00 2012"
"2164","2012-12-03","3","12","4","2012","Mon Dec 03 21:59:11 GMT+01:00 2012"
"2165","2012-12-04","4","12","4","2012","Tue Dec 04 15:29:56 GMT+01:00 2012"
"2166","2012-12-05","5","12","4","2012","Wed Dec 05 08:13:42 GMT+01:00 2012"
"2167","2012-12-06","6","12","4","2012","Thu Dec 06 05:56:48 GMT+01:00 2012"
"2168","2012-12-07","7","12","4","2012","Fri Dec 07 08:06:42 GMT+01:00 2012"
"2169","2012-12-08","8","12","4","2012","Sat Dec 08 05:22:56 GMT+01:00 2012"
"2170","2012-12-09","9","12","4","2012","Sun Dec 09 19:55:16 GMT+01:00 2012"
"2171","2012-12-10","10","12","4","2012","Mon Dec 10 01:26:43 GMT+01:00 2012"
"2172","2012-12-11","11","12","4","2012","Tue Dec 11 06:08:18 GMT+01:00 2012"
"2173","2012-12-12","12","12","4","2012","Wed Dec 12 12:26:41 GMT+01:00 2012"
"2174","2012-12-13","13","12","4","2012","Thu Dec 13 12:21:21 GMT+01:00 2012"
"2175","2012-12-14","14","12","4","2012","Fri Dec 14 01:53:02 GMT+01:00 2012"
"2176","2012-12-15","15","12","4","2012","Sat Dec 15 00:52:25 GMT+01:00 2012"
"2177","2012-12-16","16","12","4","2012","Sun Dec 16 02:14:13 GMT+01:00 2012"
"2178","2012-12-17","17","12","4","2012","Mon Dec 17 14:28:18 GMT+01:00 2012"
"2179","2012-12-18","18","12","4","2012","Tue Dec 18 06:15:59 GMT+01:00 2012"
"2180","2012-12-19","19","12","4","2012","Wed Dec 19 00:11:21 GMT+01:00 2012"
"2181","2012-12-20","20","12","4","2012","Thu Dec 20 06:55:17 GMT+01:00 2012"
"2182","2012-12-21","21","12","4","2012","Fri Dec 21 15:45:51 GMT+01:00 2012"
"2183","2012-12-22","22","12","4","2012","Sat Dec 22 07:02:10 GMT+01:00 2012"
"2184","2012-12-23","23","12","4","2012","Sun Dec 23 15:22:15 GMT+01:00 2012"
"2185","2012-12-24","24","12","4","2012","Mon Dec 24 23:52:29 GMT+01:00 2012"
"2186","2012-12-25","25","12","4","2012","Tue Dec 25 00:38:11 GMT+01:00 2012"
"2187","2012-12-26","26","12","4","2012","Wed Dec 26 21:40:33 GMT+01:00 2012"
"2188","2012-12-27","27","12","4","2012","Thu Dec 27 18:29:04 GMT+01:00 2012"
"2189","2012-12-28","28","12","4","2012","Fri Dec 28 12:09:43 GMT+01:00 2012"
"2190","2012-12-29","29","12","4","2012","Sat Dec 29 22:48:07 GMT+01:00 2012"
"2191","2012-12-30","30","12","4","2012","Sun Dec 30 00:26:25 GMT+01:00 2012"
"2192","2012-12-31","31","12","4","2012","Mon Dec 31 20:38:00 GMT+01:00 2012"
"2193","2013-01-01","1","1","1","2013","Tue Jan 01 09:16:06 GMT+01:00 2013"
"2194","2013-01-02","2","1","1","2013","Wed Jan 02 15:53:44 GMT+01:00 2013"
"2195","2013-01-03","3","1","1","2013","Thu Jan 03 11:35:07 GMT+01:00 2013"
"2196","2013-01-04","4","1","1","2013","Fri Jan 04 18:04:42 GMT+01:00 2013"
"2197","2013-01-05","5","1","1","2013","Sat Jan 05 04:02:28 GMT+01:00 2013"
"2198","2013-01-06","6","1","1","2013","Sun Jan 06 09:21:58 GMT+01:00 2013"
"2199","2013-01-07","7","1","1","2013","Mon Jan 07 05:33:41 GMT+01:00 2013"
"2200","2013-01-08","8","1","1","2013","Tue Jan 08 13:22:56 GMT+01:00 2013"
"2201","2013-01-09","9","1","1","2013","Wed Jan 09 01:32:06 GMT+01:00 2013"
"2202","2013-01-10","10","1","1","2013","Thu Jan 10 04:40:22 GMT+01:00 2013"
"2203","2013-01-11","11","1","1","2013","Fri Jan 11 02:46:42 GMT+01:00 2013"
"2204","2013-01-12","12","1","1","2013","Sat Jan 12 08:32:21 GMT+01:00 2013"
"2205","2013-01-13","13","1","1","2013","Sun Jan 13 08:48:38 GMT+01:00 2013"
"2206","2013-01-14","14","1","1","2013","Mon Jan 14 05:40:27 GMT+01:00 2013"
"2207","2013-01-15","15","1","1","2013","Tue Jan 15 05:26:56 GMT+01:00 2013"
"2208","2013-01-16","16","1","1","2013","Wed Jan 16 12:25:56 GMT+01:00 2013"
"2209","2013-01-17","17","1","1","2013","Thu Jan 17 13:27:46 GMT+01:00 2013"
"2210","2013-01-18","18","1","1","2013","Fri Jan 18 04:57:07 GMT+01:00 2013"
"2211","2013-01-19","19","1","1","2013","Sat Jan 19 03:39:45 GMT+01:00 2013"
"2212","2013-01-20","20","1","1","2013","Sun Jan 20 07:44:54 GMT+01:00 2013"
"2213","2013-01-21","21","1","1","2013","Mon Jan 21 13:01:10 GMT+01:00 2013"
"2214","2013-01-22","22","1","1","2013","Tue Jan 22 09:54:50 GMT+01:00 2013"
"2215","2013-01-23","23","1","1","2013","Wed Jan 23 18:47:37 GMT+01:00 2013"
"2216","2013-01-24","24","1","1","2013","Thu Jan 24 08:26:06 GMT+01:00 2013"
"2217","2013-01-25","25","1","1","2013","Fri Jan 25 17:47:23 GMT+01:00 2013"
"2218","2013-01-26","26","1","1","2013","Sat Jan 26 23:20:58 GMT+01:00 2013"
"2219","2013-01-27","27","1","1","2013","Sun Jan 27 09:39:31 GMT+01:00 2013"
"2220","2013-01-28","28","1","1","2013","Mon Jan 28 10:20:01 GMT+01:00 2013"
"2221","2013-01-29","29","1","1","2013","Tue Jan 29 08:32:52 GMT+01:00 2013"
"2222","2013-01-30","30","1","1","2013","Wed Jan 30 13:27:06 GMT+01:00 2013"
"2223","2013-01-31","31","1","1","2013","Thu Jan 31 00:58:34 GMT+01:00 2013"
"2224","2013-02-01","1","2","1","2013","Fri Feb 01 20:32:02 GMT+01:00 2013"
"2225","2013-02-02","2","2","1","2013","Sat Feb 02 15:29:24 GMT+01:00 2013"
"2226","2013-02-03","3","2","1","2013","Sun Feb 03 11:36:37 GMT+01:00 2013"
"2227","2013-02-04","4","2","1","2013","Mon Feb 04 01:54:33 GMT+01:00 2013"
"2228","2013-02-05","5","2","1","2013","Tue Feb 05 20:48:16 GMT+01:00 2013"
"2229","2013-02-06","6","2","1","2013","Wed Feb 06 01:00:08 GMT+01:00 2013"
"2230","2013-02-07","7","2","1","2013","Thu Feb 07 09:12:55 GMT+01:00 2013"
"2231","2013-02-08","8","2","1","2013","Fri Feb 08 02:46:34 GMT+01:00 2013"
"2232","2013-02-09","9","2","1","2013","Sat Feb 09 22:45:44 GMT+01:00 2013"
"2233","2013-02-10","10","2","1","2013","Sun Feb 10 19:14:14 GMT+01:00 2013"
"2234","2013-02-11","11","2","1","2013","Mon Feb 11 19:07:14 GMT+01:00 2013"
"2235","2013-02-12","12","2","1","2013","Tue Feb 12 09:29:18 GMT+01:00 2013"
"2236","2013-02-13","13","2","1","2013","Wed Feb 13 07:04:01 GMT+01:00 2013"
"2237","2013-02-14","14","2","1","2013","Thu Feb 14 05:30:38 GMT+01:00 2013"
"2238","2013-02-15","15","2","1","2013","Fri Feb 15 08:05:00 GMT+01:00 2013"
"2239","2013-02-16","16","2","1","2013","Sat Feb 16 08:13:09 GMT+01:00 2013"
"2240","2013-02-17","17","2","1","2013","Sun Feb 17 07:42:17 GMT+01:00 2013"
"2241","2013-02-18","18","2","1","2013","Mon Feb 18 01:24:36 GMT+01:00 2013"
"2242","2013-02-19","19","2","1","2013","Tue Feb 19 02:57:30 GMT+01:00 2013"
"2243","2013-02-20","20","2","1","2013","Wed Feb 20 17:13:44 GMT+01:00 2013"
"2244","2013-02-21","21","2","1","2013","Thu Feb 21 04:25:06 GMT+01:00 2013"
"2245","2013-02-22","22","2","1","2013","Fri Feb 22 11:20:04 GMT+01:00 2013"
