date_transaction,Montant,Type
2011-11-13,13340.0,Reel
2011-11-14,10913.0,Reel
2011-11-15,23089.0,Reel
2011-11-16,21014.0,Reel
2011-11-17,18084.0,Reel
2011-11-18,18888.0,Reel
2011-11-19,19580.0,Reel
2011-11-20,19224.0,Reel
2011-11-21,15634.0,Reel
2011-11-22,24161.0,Reel
2011-11-23,17776.0,Reel
2011-11-24,17639.0,Reel
2011-11-25,16185.0,Reel
2011-11-26,21347.0,Reel
2011-11-27,20753.0,Reel
2011-11-28,13481.0,Reel
2011-11-29,28540.0,Reel
2011-11-30,35999.0,Reel
2011-12-01,16124.0,Reel
2011-12-02,16151.0,Reel
2011-12-03,21186.0,Reel
2011-12-04,18749.0,Reel
2011-12-05,17338.0,Reel
2011-12-06,22743.0,Reel
2011-12-07,21284.0,Reel
2011-12-08,17902.0,Reel
2011-12-09,13441.0,Reel
2011-12-10,20107.0,Reel
2011-12-11,18102.0,Reel
2011-12-12,10724.0,Reel
2011-12-13,20322.0,Reel
2011-12-14,20212.0,Reel
2011-12-15,14506.0,Reel
2011-12-16,14906.0,Reel
2011-12-17,18040.0,Reel
2011-12-18,16355.0,Reel
2011-12-19,22414.0,Reel
2011-12-20,23994.0,Reel
2011-12-21,19051.0,Reel
2011-12-22,11289.0,Reel
2011-12-23,18240.0,Reel
2011-12-24,12080.0,Reel
2011-12-25,12470.0,Reel
2011-12-26,18981.0,Reel
2011-12-27,23239.0,Reel
2011-12-28,16646.0,Reel
2011-12-29,19117.0,Reel
2011-12-30,20258.0,Reel
2011-12-31,18009.0,Reel
2012-01-01,19692.0,Reel
2012-01-02,14886.0,Reel
2012-01-03,13455.0,Reel
2012-01-04,18159.0,Reel
2012-01-05,13417.0,Reel
2012-01-06,16818.0,Reel
2012-01-07,15717.0,Reel
2012-01-08,22644.0,Reel
2012-01-09,20733.0,Reel
2012-01-10,13688.0,Reel
2012-01-11,14928.0,Reel
2012-01-12,11267.0,Reel
2012-01-13,16909.0,Reel
2012-01-14,12066.0,Reel
2012-01-15,20701.0,Reel
2012-01-16,11272.0,Reel
2012-01-17,19259.0,Reel
2012-01-18,19407.0,Reel
2012-01-19,24414.0,Reel
2012-01-20,20738.0,Reel
2012-01-21,18991.0,Reel
2012-01-22,14867.0,Reel
2012-01-23,17571.0,Reel
2012-01-24,17132.0,Reel
2012-01-25,13514.0,Reel
2012-01-26,15282.0,Reel
2012-01-27,20994.0,Reel
2012-01-28,17563.0,Reel
2012-01-29,13706.0,Reel
2012-01-30,17618.0,Reel
2012-01-31,23868.0,Reel
2012-02-01,17499.0,Reel
2012-02-02,12858.0,Reel
2012-02-03,12846.0,Reel
2012-02-04,21456.0,Reel
2012-02-05,21304.0,Reel
2012-02-06,19061.0,Reel
2012-02-07,29218.0,Reel
2012-02-08,20519.0,Reel
2012-02-09,19387.0,Reel
2012-02-10,19280.0,Reel
2012-02-11,23249.0,Reel
2012-02-12,17473.0,Reel
2012-02-13,17464.0,Reel
2012-02-14,20577.0,Reel
2012-02-15,14731.0,Reel
2012-02-16,18355.0,Reel
2012-02-17,23305.0,Reel
2012-02-18,24783.0,Reel
2012-02-19,19973.0,Reel
2012-02-20,16876.0,Reel
2012-02-21,19354.0,Reel
2012-02-22,18607.0,Reel
2012-02-23,14841.0,Reel
2012-02-24,20210.0,Reel
2012-02-25,13856.0,Reel
2012-02-26,25207.0,Reel
2012-02-27,25688.0,Reel
2012-02-28,21311.0,Reel
2012-02-29,17623.0,Reel
2012-03-01,17315.0,Reel
2012-03-02,23751.0,Reel
2012-03-03,22234.0,Reel
2012-03-04,16766.0,Reel
2012-03-05,22486.0,Reel
2012-03-06,23283.0,Reel
2012-03-07,16672.0,Reel
2012-03-08,18002.0,Reel
2012-03-09,22750.0,Reel
2012-03-10,20460.0,Reel
2012-03-11,21181.0,Reel
2012-03-12,18937.0,Reel
2012-03-13,20098.0,Reel
2012-03-14,21798.0,Reel
2012-03-15,26797.0,Reel
2012-03-16,16336.0,Reel
2012-03-17,19713.0,Reel
2012-03-18,24830.0,Reel
2012-03-19,13187.0,Reel
2012-03-20,11837.0,Reel
2012-03-21,21468.0,Reel
2012-03-22,18524.0,Reel
2012-03-23,14834.0,Reel
2012-03-24,23331.0,Reel
2012-03-25,16822.0,Reel
2012-03-26,18447.0,Reel
2012-03-27,16636.0,Reel
2012-03-28,11291.0,Reel
2012-03-29,13658.0,Reel
2012-03-30,14831.0,Reel
2012-03-31,21707.0,Reel
2012-04-01,21117.0,Reel
2012-04-02,18177.0,Reel
2012-04-03,18817.0,Reel
2012-04-04,19449.0,Reel
2012-04-05,26372.0,Reel
2012-04-06,14768.0,Reel
2012-04-07,27141.0,Reel
2012-04-08,14212.0,Reel
2012-04-09,23481.0,Reel
2012-04-10,18560.0,Reel
2012-04-11,16969.0,Reel
2012-04-12,13441.0,Reel
2012-04-13,16043.0,Reel
2012-04-14,27282.0,Reel
2012-04-15,16291.0,Reel
2012-04-16,11608.0,Reel
2012-04-17,16340.0,Reel
2012-04-18,19473.0,Reel
2012-04-19,19251.0,Reel
2012-04-20,14371.0,Reel
2012-04-21,11982.0,Reel
2012-04-22,12531.0,Reel
2012-04-23,21782.0,Reel
2012-04-24,11077.0,Reel
2012-04-25,24257.0,Reel
2012-04-26,15438.0,Reel
2012-04-27,26738.0,Reel
2012-04-28,23974.0,Reel
2012-04-29,24008.0,Reel
2012-04-30,10410.0,Reel
2012-05-01,13970.0,Reel
2012-05-02,19582.0,Reel
2012-05-03,18496.0,Reel
2012-05-04,25297.0,Reel
2012-05-05,18193.0,Reel
2012-05-06,21856.0,Reel
2012-05-07,8244.0,Reel
2012-05-08,16472.0,Reel
2012-05-09,15206.0,Reel
2012-05-10,15959.0,Reel
2012-05-11,24441.0,Reel
2012-05-12,24387.0,Reel
2012-05-13,19051.0,Reel
2012-05-14,19823.0,Reel
2012-05-15,23029.0,Reel
2012-05-16,17083.0,Reel
2012-05-17,25038.0,Reel
2012-05-18,9064.0,Reel
2012-05-19,15611.0,Reel
2012-05-20,18547.0,Reel
2012-05-21,23181.0,Reel
2012-05-22,23554.0,Reel
2012-05-23,24778.0,Reel
2012-05-24,14382.0,Reel
2012-05-25,17615.0,Reel
2012-05-26,25677.0,Reel
2012-05-27,19869.0,Reel
2012-05-28,21771.0,Reel
2012-05-29,17866.0,Reel
2012-05-30,20224.0,Reel
2012-05-31,18549.0,Reel
2012-06-01,20782.0,Reel
2012-06-02,20482.0,Reel
2012-06-03,10644.0,Reel
2012-06-04,23163.0,Reel
2012-06-05,14026.0,Reel
2012-06-06,11773.0,Reel
2012-06-07,17957.0,Reel
2012-06-08,15415.0,Reel
2012-06-09,26052.0,Reel
2012-06-10,24058.0,Reel
2012-06-11,18008.0,Reel
2012-06-12,24857.0,Reel
2012-06-13,19083.0,Reel
2012-06-14,24682.0,Reel
2012-06-15,16007.0,Reel
2012-06-16,16002.0,Reel
2012-06-17,18882.0,Reel
2012-06-18,18913.0,Reel
2012-06-19,22436.0,Reel
2012-06-20,14485.0,Reel
2012-06-21,20938.0,Reel
2012-06-22,13204.0,Reel
2012-06-23,16286.0,Reel
2012-06-24,17989.0,Reel
2012-06-25,18006.0,Reel
2012-06-26,15606.0,Reel
2012-06-27,15823.0,Reel
2012-06-28,13076.0,Reel
2012-06-29,12645.0,Reel
2012-06-30,31614.0,Reel
2012-07-01,14435.0,Reel
2012-07-02,19984.0,Reel
2012-07-03,23276.0,Reel
2012-07-04,16174.0,Reel
2012-07-05,10713.0,Reel
2012-07-06,17179.0,Reel
2012-07-07,21280.0,Reel
2012-07-08,15478.0,Reel
2012-07-09,16355.0,Reel
2012-07-10,16093.0,Reel
2012-07-11,14145.0,Reel
2012-07-12,14327.0,Reel
2012-07-13,33674.0,Reel
2012-07-14,21210.0,Reel
2012-07-15,13547.0,Reel
2012-07-16,25961.0,Reel
2012-07-17,19872.0,Reel
2012-07-18,19982.0,Reel
2012-07-19,22146.0,Reel
2012-07-20,20479.0,Reel
2012-07-21,22638.0,Reel
2012-07-22,22187.0,Reel
2012-07-23,17746.0,Reel
2012-07-24,19879.0,Reel
2012-07-25,25243.0,Reel
2012-07-26,12398.0,Reel
2012-07-27,16561.0,Reel
2012-07-28,15921.0,Reel
2012-07-29,25715.0,Reel
2012-07-30,19563.0,Reel
2012-07-31,16891.0,Reel
2012-08-01,18937.0,Reel
2012-08-02,19210.0,Reel
2012-08-03,19930.0,Reel
2012-08-04,13232.0,Reel
2012-08-05,17736.0,Reel
2012-08-06,16278.0,Reel
2012-08-07,14576.0,Reel
2012-08-08,15367.0,Reel
2012-08-09,7251.0,Reel
2012-08-10,12604.0,Reel
2012-08-11,23159.0,Reel
2012-08-12,14982.0,Reel
2012-08-13,14227.0,Reel
2012-08-14,22173.0,Reel
2012-08-15,17832.0,Reel
2012-08-16,16681.0,Reel
2012-08-17,20992.0,Reel
2012-08-18,16412.0,Reel
2012-08-19,13786.0,Reel
2012-08-20,16332.0,Reel
2012-08-21,19290.0,Reel
2012-08-22,12873.0,Reel
2012-08-23,16555.0,Reel
2012-08-24,15352.0,Reel
2012-08-25,14927.0,Reel
2012-08-26,20499.0,Reel
2012-08-27,18436.0,Reel
2012-08-28,8812.0,Reel
2012-08-29,17545.0,Reel
2012-08-30,21937.0,Reel
2012-08-31,28055.0,Reel
2012-09-01,17741.0,Reel
2012-09-02,14012.0,Reel
2012-09-03,18634.0,Reel
2012-09-04,20775.0,Reel
2012-09-05,13986.0,Reel
2012-09-06,19410.0,Reel
2012-09-07,19183.0,Reel
2012-09-08,24164.0,Reel
2012-09-09,25488.0,Reel
2012-09-10,17682.0,Reel
2012-09-11,20647.0,Reel
2012-09-12,15518.0,Reel
2012-09-13,10568.0,Reel
2012-09-14,24405.0,Reel
2012-09-15,18415.0,Reel
2012-09-16,13863.0,Reel
2012-09-17,17758.0,Reel
2012-09-18,22036.0,Reel
2012-09-19,17148.0,Reel
2012-09-20,19641.0,Reel
2012-09-21,9256.0,Reel
2012-09-22,20757.0,Reel
2012-09-23,25346.0,Reel
2012-09-24,10962.0,Reel
2012-09-25,28265.0,Reel
2012-09-26,18259.0,Reel
2012-09-27,20596.0,Reel
2012-09-28,18126.0,Reel
2012-09-29,19409.0,Reel
2012-09-30,17912.0,Reel
2012-10-01,19861.0,Reel
2012-10-02,13248.0,Reel
2012-10-03,14782.0,Reel
2012-10-04,16409.0,Reel
2012-10-05,14669.0,Reel
2012-10-06,21221.0,Reel
2012-10-07,22368.0,Reel
2012-10-08,21233.0,Reel
2012-10-09,25942.0,Reel
2012-10-10,17850.0,Reel
2012-10-11,18704.0,Reel
2012-10-12,14890.0,Reel
2012-10-13,21351.0,Reel
2012-10-14,18207.0,Reel
2012-10-15,20004.0,Reel
2012-10-16,22234.0,Reel
2012-10-17,16351.0,Reel
2012-10-18,17052.0,Reel
2012-10-19,22892.0,Reel
2012-10-20,21106.0,Reel
2012-10-21,14743.0,Reel
2012-10-22,20144.0,Reel
2012-10-23,13374.0,Reel
2012-10-24,10022.0,Reel
2012-10-25,25144.0,Reel
2012-10-26,22210.0,Reel
2012-10-27,14072.0,Reel
2012-10-28,26761.0,Reel
2012-10-29,10145.0,Reel
2012-10-30,26602.0,Reel
2012-10-31,25142.0,Reel
2012-11-01,13691.0,Reel
2012-11-02,16026.0,Reel
2012-11-03,18121.0,Reel
2012-11-04,27291.0,Reel
2012-11-05,22020.0,Reel
2012-11-06,16753.0,Reel
2012-11-07,20689.0,Reel
2012-11-08,17671.0,Reel
2012-11-09,12270.0,Reel
2012-11-10,17583.0,Reel
2012-11-11,18854.0,Reel
2012-11-12,16230.0,Reel
2012-11-13,19321.0,Reel
2012-11-14,22490.0,Reel
2012-11-15,14699.0,Reel
2012-11-16,17313.0,Reel
2012-11-17,23119.0,Reel
2012-11-18,15037.0,Reel
2012-11-19,19994.0,Reel
2012-11-20,24985.0,Reel
2012-11-21,23411.0,Reel
2012-11-22,19136.0,Reel
2012-11-23,23382.0,Reel
2012-11-24,19496.0,Reel
2012-11-25,20531.0,Reel
2012-11-26,17812.0,Reel
2012-11-27,30657.0,Reel
2012-11-28,21298.0,Reel
2012-11-29,17328.0,Reel
2012-11-30,14257.0,Reel
2012-12-01,20031.0,Reel
2012-12-02,17161.0,Reel
2012-12-03,22694.0,Reel
2012-12-04,22000.0,Reel
2012-12-05,13577.0,Reel
2012-12-06,20330.0,Reel
2012-12-07,18324.0,Reel
2012-12-08,19267.0,Reel
2012-12-09,29288.0,Reel
2012-12-10,21684.0,Reel
2012-12-11,19100.0,Reel
2012-12-12,19735.0,Reel
2012-12-13,20469.0,Reel
2012-12-14,21319.0,Reel
2012-12-15,16858.0,Reel
2012-12-16,14047.0,Reel
2012-12-17,13812.0,Reel
2012-12-18,23576.0,Reel
2012-12-19,14374.0,Reel
2012-12-20,10982.0,Reel
2012-12-21,20886.0,Reel
2012-12-22,16662.0,Reel
2012-12-23,13675.0,Reel
2012-12-24,12560.0,Reel
2012-12-25,25941.0,Reel
2012-12-26,17543.0,Reel
2012-12-27,24789.0,Reel
2012-12-28,26540.0,Reel
2012-12-29,17361.0,Reel
2012-12-30,22037.0,Reel
2012-12-31,14583.0,Reel
2013-01-01,14301.0,Reel
2013-01-02,16276.0,Reel
2013-01-03,22332.0,Reel
2013-01-04,23784.0,Reel
2013-01-05,26972.0,Reel
2013-01-06,18693.0,Reel
2013-01-07,19076.0,Reel
2013-01-08,26315.0,Reel
2013-01-09,19538.0,Reel
2013-01-10,18133.0,Reel
2013-01-11,16680.0,Reel
2013-01-12,25786.0,Reel
2013-01-13,17940.0,Reel
2013-01-14,23925.0,Reel
2013-01-15,16061.0,Reel
2013-01-16,15447.0,Reel
2013-01-17,16076.0,Reel
2013-01-18,17377.0,Reel
2013-01-19,17074.0,Reel
2013-01-20,17542.0,Reel
2013-01-21,21149.0,Reel
2013-01-22,17382.0,Reel
2013-01-23,10718.0,Reel
2013-01-24,10157.0,Reel
2013-01-25,13746.0,Reel
2013-01-26,27658.0,Reel
2013-01-27,18507.0,Reel
2013-01-28,24227.0,Reel
2013-01-29,18070.0,Reel
2013-01-30,22712.0,Reel
2013-01-31,21546.0,Reel
2013-02-01,24272.0,Reel
2013-02-02,19537.0,Reel
2013-02-03,27770.0,Reel
2013-02-04,24673.0,Reel
2013-02-05,24671.0,Reel
2013-02-06,14287.0,Reel
2013-02-07,15644.0,Reel
2013-02-08,21492.0,Reel
2013-02-09,20381.0,Reel
2013-02-10,13636.0,Reel
2013-02-11,26219.0,Reel
2013-02-12,10483.0,Reel
2013-02-13,16499.0,Reel
2013-02-14,23781.0,Reel
2013-02-15,21656.0,Reel
2013-02-16,19214.0,Reel
2013-02-17,17093.0,Reel
2013-02-18,15900.0,Reel
2013-02-19,26219.0,Reel
2013-02-20,16063.0,Reel
2013-02-21,15961.0,Reel
2013-02-22,20102.0,Reel
2013-02-23,16011.0,Reel
2013-02-24,15774.0,Reel
2013-02-25,17272.0,Reel
2013-02-26,15878.0,Reel
2013-02-27,15809.0,Reel
2013-02-28,14955.0,Reel
2013-03-01,14615.0,Reel
2013-03-02,16650.0,Reel
2013-03-03,23308.0,Reel
2013-03-04,17882.0,Reel
2013-03-05,16122.0,Reel
2013-03-06,22900.0,Reel
2013-03-07,23404.0,Reel
2013-03-08,20451.0,Reel
2013-03-09,21126.0,Reel
2013-03-10,21033.0,Reel
2013-03-11,18006.0,Reel
2013-03-12,22695.0,Reel
2013-03-13,17335.0,Reel
2013-03-14,16668.0,Reel
2013-03-15,20690.0,Reel
2013-03-16,22408.0,Reel
2013-03-17,19406.0,Reel
2013-03-18,25920.0,Reel
2013-03-19,18185.0,Reel
2013-03-20,18485.0,Reel
2013-03-21,15360.0,Reel
2013-03-22,18632.0,Reel
2013-03-23,18491.0,Reel
2013-03-24,16942.0,Reel
2013-03-25,15024.0,Reel
2013-03-26,17810.0,Reel
2013-03-27,16933.0,Reel
2013-03-28,24822.0,Reel
2013-03-29,15918.0,Reel
2013-03-30,21192.0,Reel
2013-03-31,17806.0,Reel
2013-04-01,21443.0,Reel
2013-04-02,27158.0,Reel
2013-04-03,16576.0,Reel
2013-04-04,17959.0,Reel
2013-04-05,20285.0,Reel
2013-04-06,20938.0,Reel
2013-04-07,18593.0,Reel
2013-04-08,14604.0,Reel
2013-04-09,17996.0,Reel
2013-04-10,28144.0,Reel
2013-04-11,21209.0,Reel
2013-04-12,18543.0,Reel
2013-04-13,14380.0,Reel
2013-04-14,24581.0,Reel
2013-04-15,21030.0,Reel
2013-04-16,14364.0,Reel
2013-04-17,20358.0,Reel
2013-04-18,19496.0,Reel
2013-04-19,24344.0,Reel
2013-04-20,22150.0,Reel
2013-04-21,13161.0,Reel
2013-04-22,13941.0,Reel
2013-04-23,18438.0,Reel
2013-04-24,16856.0,Reel
2013-04-25,22583.0,Reel
2013-04-26,18157.0,Reel
2013-04-27,24850.0,Reel
2013-04-28,19046.0,Reel
2013-04-29,20730.0,Reel
2013-04-30,20687.0,Reel
2013-05-01,14888.0,Reel
2013-05-02,17329.0,Reel
2013-05-03,24567.0,Reel
2013-05-04,19781.0,Reel
2013-05-05,13958.0,Reel
2013-05-06,21160.0,Reel
2013-05-07,21392.0,Reel
2013-05-08,13503.0,Reel
2013-05-09,20546.0,Reel
2013-05-10,19086.0,Reel
2013-05-11,14184.0,Reel
2013-05-12,16983.0,Reel
2013-05-13,14528.0,Reel
2013-05-14,15846.0,Reel
2013-05-15,23647.0,Reel
2013-05-16,21671.0,Reel
2013-05-17,16280.0,Reel
2013-05-18,19019.0,Reel
2013-05-19,14366.0,Reel
2013-05-20,15175.0,Reel
2013-05-21,17756.0,Reel
2013-05-22,16914.0,Reel
2013-05-23,25033.0,Reel
2013-05-24,18327.0,Reel
2013-05-25,15757.0,Reel
2013-05-26,18056.0,Reel
2013-05-27,17348.0,Reel
2013-05-28,18716.0,Reel
2013-05-29,24267.0,Reel
2013-05-30,14641.0,Reel
2013-05-31,15961.0,Reel
2013-06-01,12789.0,Reel
2013-06-02,16006.0,Reel
2013-06-03,14180.0,Reel
2013-06-04,17524.0,Reel
2013-06-05,15374.0,Reel
2013-06-06,19942.0,Reel
2013-06-07,24200.0,Reel
2013-06-08,15962.0,Reel
2013-06-09,18130.0,Reel
2013-06-10,22239.0,Reel
2013-06-11,24373.0,Reel
2013-06-12,14910.0,Reel
2013-06-13,21193.0,Reel
2013-06-14,19172.0,Reel
2013-06-15,12408.0,Reel
2013-06-16,20167.0,Reel
2013-06-17,16245.0,Reel
2013-06-18,13923.0,Reel
2013-06-19,9799.0,Reel
2013-06-20,13174.0,Reel
2013-06-21,18188.0,Reel
2013-06-22,17476.0,Reel
2013-06-23,19429.0,Reel
2013-06-24,23687.0,Reel
2013-06-25,22061.0,Reel
2013-06-26,13244.0,Reel
2013-06-27,19193.0,Reel
2013-06-28,20661.0,Reel
2013-06-29,11927.0,Reel
2013-06-30,20216.0,Reel
2013-07-01,23510.0,Reel
2013-07-02,22649.0,Reel
2013-07-03,12035.0,Reel
2013-07-04,16220.0,Reel
2013-07-05,28542.0,Reel
2013-07-06,22974.0,Reel
2013-07-07,25732.0,Reel
2013-07-08,19719.0,Reel
2013-07-09,16015.0,Reel
2013-07-10,17197.0,Reel
2013-07-11,18254.0,Reel
2013-07-12,25901.0,Reel
2013-07-13,13875.0,Reel
2013-07-14,17443.0,Reel
2013-07-15,22323.0,Reel
2013-07-16,26751.0,Reel
2013-07-17,15626.0,Reel
2013-07-18,21579.0,Reel
2013-07-19,21793.0,Reel
2013-07-20,19786.0,Reel
2013-07-21,15670.0,Reel
2013-07-22,19920.0,Reel
2013-07-23,22903.0,Reel
2013-07-24,21283.0,Reel
2013-07-25,16071.0,Reel
2013-07-26,24551.0,Reel
2013-07-27,28515.0,Reel
2013-07-28,19489.0,Reel
2013-07-29,12762.0,Reel
2013-07-30,23105.0,Reel
2013-07-31,21103.0,Reel
2013-08-01,20678.0,Reel
2013-08-02,17551.0,Reel
2013-08-03,19355.0,Reel
2013-08-04,20154.0,Reel
2013-08-05,28173.0,Reel
2013-08-06,13711.0,Reel
2013-08-07,16777.0,Reel
2013-08-08,22710.0,Reel
2013-08-09,21417.0,Reel
2013-08-10,11397.0,Reel
2013-08-11,15520.0,Reel
2013-08-12,19085.0,Reel
2013-08-13,13170.0,Reel
2013-08-14,20616.0,Reel
2013-08-15,16051.0,Reel
2013-08-16,15862.0,Reel
2013-08-17,27284.0,Reel
2013-08-18,19454.0,Reel
2013-08-19,19901.0,Reel
2013-08-20,19497.0,Reel
2013-08-21,21814.0,Reel
2013-08-22,14991.0,Reel
2013-08-23,16497.0,Reel
2013-08-24,21553.0,Reel
2013-08-25,19213.0,Reel
2013-08-26,18269.0,Reel
2013-08-27,13862.0,Reel
2013-08-28,16846.0,Reel
2013-08-29,14746.0,Reel
2013-08-30,19661.0,Reel
2013-08-31,22252.0,Reel
2013-09-01,22818.0,Reel
2013-09-02,13325.0,Reel
2013-09-03,17883.0,Reel
2013-09-04,26775.0,Reel
2013-09-05,16700.0,Reel
2013-09-06,19678.0,Reel
2013-09-07,21887.0,Reel
2013-09-08,18073.0,Reel
2013-09-09,20834.0,Reel
2013-09-10,17417.0,Reel
2013-09-11,20458.0,Reel
2013-09-12,17871.0,Reel
2013-09-13,12342.0,Reel
2013-09-14,22935.0,Reel
2013-09-15,20800.0,Reel
2013-09-16,19416.0,Reel
2013-09-17,20023.0,Reel
2013-09-18,15377.0,Reel
2013-09-19,7494.0,Reel
2013-09-20,22575.0,Reel
2013-09-21,13669.0,Reel
2013-09-22,19903.0,Reel
2013-09-23,16976.0,Reel
2013-09-24,18090.0,Reel
2013-09-25,12492.0,Reel
2013-09-26,15553.0,Reel
2013-09-27,19845.0,Reel
2013-09-28,13572.0,Reel
2013-09-29,10766.0,Reel
2013-09-30,13563.0,Reel
2013-10-01,19474.0,Reel
2013-10-02,13446.0,Reel
2013-10-03,20406.0,Reel
2013-10-04,22088.0,Reel
2013-10-05,19683.0,Reel
2013-10-06,24195.0,Reel
2013-10-07,19866.0,Reel
2013-10-08,10417.0,Reel
2013-10-09,21211.0,Reel
2013-10-10,18680.0,Reel
2013-10-11,9760.0,Reel
2013-10-12,13215.0,Reel
2013-10-13,20627.0,Reel
2013-10-14,12444.0,Reel
2013-10-15,14886.0,Reel
2013-10-16,20468.0,Reel
2013-10-17,16082.0,Reel
2013-10-18,16240.0,Reel
2013-10-19,23439.0,Reel
2013-10-20,16138.0,Reel
2013-10-21,13588.0,Reel
2013-10-22,7562.0,Reel
2013-10-23,17814.0,Reel
2013-10-24,23800.0,Reel
2013-10-25,27032.0,Reel
2013-10-26,21230.0,Reel
2013-10-27,20785.0,Reel
2013-10-28,18732.0,Reel
2013-10-29,14783.0,Reel
2013-10-30,21761.0,Reel
2013-10-31,14055.0,Reel
2013-11-01,17054.0,Reel
2013-11-02,17402.0,Reel
2013-11-03,16884.0,Reel
2013-11-04,28974.0,Reel
2013-11-05,11758.0,Reel
2013-11-06,17146.0,Reel
2013-11-07,28101.0,Reel
2013-11-08,16620.0,Reel
2013-11-09,13462.0,Reel
2013-11-10,19651.0,Reel
2013-11-11,18461.0,Reel
2013-11-12,19238.0,Reel
2013-11-13,18199.0,Reel
2013-11-14,21454.0,Reel
2013-11-15,16612.0,Reel
2013-11-16,13507.0,Reel
2013-11-17,23759.0,Reel
2013-11-18,31690.0,Reel
2013-11-19,27234.0,Reel
2013-11-20,17421.0,Reel
2013-11-21,16422.0,Reel
2013-11-22,17810.0,Reel
2013-11-23,16501.0,Reel
2013-11-24,14220.0,Reel
2013-11-25,19640.0,Reel
2013-11-26,16901.0,Reel
2013-11-27,18589.0,Reel
2013-11-28,13633.0,Reel
2013-11-29,16036.0,Reel
2013-11-30,13313.0,Reel
2013-12-01,18667.0,Reel
2013-12-02,14069.0,Reel
2013-12-03,25345.0,Reel
2013-12-04,17481.0,Reel
2013-12-05,18333.0,Reel
2013-12-06,11872.0,Reel
2013-12-07,25389.0,Reel
2013-12-08,18356.0,Reel
2013-12-09,19060.0,Reel
2013-12-10,29039.0,Reel
2013-12-11,28927.0,Reel
2013-12-12,18768.0,Reel
2013-12-13,18702.0,Reel
2013-12-14,19013.0,Reel
2013-12-15,13967.0,Reel
2013-12-16,21200.0,Reel
2013-12-17,27622.0,Reel
2013-12-18,21929.0,Reel
2013-12-19,12886.0,Reel
2013-12-20,12635.0,Reel
2013-12-21,19197.0,Reel
2013-12-22,12623.0,Reel
2013-12-23,22922.0,Reel
2013-12-24,24441.0,Reel
2013-12-25,16864.0,Reel
2013-12-26,18787.0,Reel
2013-12-27,23933.0,Reel
2013-12-28,15055.0,Reel
2013-12-29,21576.0,Reel
2013-12-30,16762.0,Reel
2013-12-31,16013.0,Reel
2014-01-01,16180.0,Reel
2014-01-02,21884.0,Reel
2014-01-03,13824.0,Reel
2014-01-04,19122.0,Reel
2014-01-05,21222.0,Reel
2014-01-06,24807.0,Reel
2014-01-07,12576.0,Reel
2014-01-08,21737.0,Reel
2014-01-09,17710.0,Reel
2014-01-10,18066.0,Reel
2014-01-11,16236.0,Reel
2014-01-12,10999.0,Reel
2014-01-13,16081.0,Reel
2014-01-14,17826.0,Reel
2014-01-15,18840.0,Reel
2014-01-16,16300.0,Reel
2014-01-17,22130.0,Reel
2014-01-18,14803.0,Reel
2014-01-19,24561.0,Reel
2014-01-20,14543.0,Reel
2014-01-21,21821.0,Reel
2014-01-22,15819.0,Reel
2014-01-23,15977.0,Reel
2014-01-24,16899.0,Reel
2014-01-25,13924.0,Reel
2014-01-26,18959.0,Reel
2014-01-27,19909.0,Reel
2014-01-28,14244.0,Reel
2014-01-29,19537.0,Reel
2014-01-30,20313.0,Reel
2014-01-31,18989.0,Reel
2014-02-01,16703.0,Reel
2014-02-02,12187.0,Reel
2014-02-03,16183.0,Reel
2014-02-04,26175.0,Reel
2014-02-05,25692.0,Reel
2014-02-06,26525.0,Reel
2014-02-07,17259.0,Reel
2014-02-08,18131.0,Reel
2014-02-09,18342.0,Reel
2014-02-10,20925.0,Reel
2014-02-11,23734.0,Reel
2014-02-12,14709.0,Reel
2014-02-13,18491.0,Reel
2014-02-14,15699.0,Reel
2014-02-15,17805.0,Reel
2014-02-16,23135.0,Reel
2014-02-17,20124.0,Reel
2014-02-18,19371.0,Reel
2014-02-19,25700.0,Reel
2014-02-20,12844.0,Reel
2014-02-21,22631.0,Reel
2014-02-22,16633.0,Reel
2014-02-23,18229.0,Reel
2014-02-24,20680.0,Reel
2014-02-25,14981.0,Reel
2014-02-26,24290.0,Reel
2014-02-27,22203.0,Reel
2014-02-28,18887.0,Reel
2014-03-01,20122.0,Reel
2014-03-02,21744.0,Reel
2014-03-03,16231.0,Reel
2014-03-04,25629.0,Reel
2014-03-05,15886.0,Reel
2014-03-06,21387.0,Reel
2014-03-07,21386.0,Reel
2014-03-08,16124.0,Reel
2014-03-09,13527.0,Reel
2014-03-10,20219.0,Reel
2014-03-11,28193.0,Reel
2014-03-12,20412.0,Reel
2014-03-13,17196.0,Reel
2014-03-14,18167.0,Reel
2014-03-15,24935.0,Reel
2014-03-16,18835.0,Reel
2014-03-17,21245.0,Reel
2014-03-18,18911.0,Reel
2014-03-19,17187.0,Reel
2014-03-20,16117.0,Reel
2014-03-21,16278.0,Reel
2014-03-22,13598.0,Reel
2014-03-23,18111.0,Reel
2014-03-24,21375.0,Reel
2014-03-25,20930.0,Reel
2014-03-26,12311.0,Reel
2014-03-27,14399.0,Reel
2014-03-28,18907.0,Reel
2014-03-29,17956.0,Reel
2014-03-30,15559.0,Reel
2014-03-31,16350.0,Reel
2014-04-01,21036.0,Reel
2014-04-02,23442.0,Reel
2014-04-03,21840.0,Reel
2014-04-04,17114.0,Reel
