"ID_Product","Product_Name","Ph","Price","Branche","Categorie","Sous_Categorie"
"8688","PRODUCT_AC","14","85","A","Chimique","AC"
"8689","PRODUCT_BC","11","122","B","Chimique","BC"
"8690","PRODUCT_DSB","10","1060","D","Semi-Bio","DSB"
"8691","PRODUCT_CC","11","712","C","Chimique","CC"
"8692","PRODUCT_ASB","8","86","A","Semi-Bio","ASB"
"8693","PRODUCT_AB","5","76","A","Bio","AB"
"8694","PRODUCT_CSB","9","781","C","Semi-Bio","CSB"
"8695","PRODUCT_DB","5","1077","D","Bio","DB"
"8696","PRODUCT_DB","4","1218","D","Bio","DB"
"8697","PRODUCT_CB","0","933","C","Bio","CB"
"8698","PRODUCT_DSB","6","1023","D","Semi-Bio","DSB"
"8699","PRODUCT_CB","5","877","C","Bio","CB"
"8700","PRODUCT_CSB","10","759","C","Semi-Bio","CSB"
"8701","PRODUCT_DC","14","1437","D","Chimique","DC"
"8702","PRODUCT_CB","5","838","C","Bio","CB"
"8703","PRODUCT_BC","13","283","B","Chimique","BC"
"8704","PRODUCT_AB","5","52","A","Bio","AB"
"8705","PRODUCT_CB","3","706","C","Bio","CB"
"8706","PRODUCT_CB","1","623","C","Bio","CB"
"8707","PRODUCT_CB","2","539","C","Bio","CB"
"8708","PRODUCT_DC","14","1061","D","Chimique","DC"
"8709","PRODUCT_AC","13","23","A","Chimique","AC"
"8710","PRODUCT_CB","1","934","C","Bio","CB"
"8711","PRODUCT_CB","2","998","C","Bio","CB"
"8712","PRODUCT_CB","4","829","C","Bio","CB"
"8713","PRODUCT_DB","1","1131","D","Bio","DB"
"8714","PRODUCT_BSB","8","284","B","Semi-Bio","BSB"
"8715","PRODUCT_BB","2","267","B","Bio","BB"
"8716","PRODUCT_BC","11","108","B","Chimique","BC"
"8717","PRODUCT_CSB","8","694","C","Semi-Bio","CSB"
"8718","PRODUCT_AB","4","83","A","Bio","AB"
"8719","PRODUCT_DSB","8","1234","D","Semi-Bio","DSB"
"8720","PRODUCT_CC","12","820","C","Chimique","CC"
"8721","PRODUCT_BSB","10","232","B","Semi-Bio","BSB"
"8722","PRODUCT_BC","13","140","B","Chimique","BC"
"8723","PRODUCT_CB","5","836","C","Bio","CB"
"8724","PRODUCT_CSB","9","764","C","Semi-Bio","CSB"
"8725","PRODUCT_DSB","7","1287","D","Semi-Bio","DSB"
"8726","PRODUCT_DSB","9","1452","D","Semi-Bio","DSB"
"8727","PRODUCT_CC","13","930","C","Chimique","CC"
"8728","PRODUCT_BSB","8","348","B","Semi-Bio","BSB"
"8729","PRODUCT_BSB","7","284","B","Semi-Bio","BSB"
"8730","PRODUCT_CC","11","666","C","Chimique","CC"
"8731","PRODUCT_CB","4","963","C","Bio","CB"
"8732","PRODUCT_DSB","7","1401","D","Semi-Bio","DSB"
"8733","PRODUCT_DSB","6","1484","D","Semi-Bio","DSB"
"8734","PRODUCT_DB","5","1013","D","Bio","DB"
"8735","PRODUCT_DB","3","1083","D","Bio","DB"
"8736","PRODUCT_DC","11","1404","D","Chimique","DC"
"8737","PRODUCT_BSB","9","189","B","Semi-Bio","BSB"
"8738","PRODUCT_CB","5","874","C","Bio","CB"
"8739","PRODUCT_DB","0","1225","D","Bio","DB"
"8740","PRODUCT_CB","5","897","C","Bio","CB"
"8741","PRODUCT_CB","0","584","C","Bio","CB"
"8742","PRODUCT_CB","5","922","C","Bio","CB"
"8743","PRODUCT_BSB","9","126","B","Semi-Bio","BSB"
"8744","PRODUCT_CSB","8","923","C","Semi-Bio","CSB"
"8745","PRODUCT_AB","4","81","A","Bio","AB"
"8746","PRODUCT_DB","2","1299","D","Bio","DB"
"8747","PRODUCT_DC","13","1026","D","Chimique","DC"
"8748","PRODUCT_CSB","7","949","C","Semi-Bio","CSB"
"8749","PRODUCT_DSB","8","1083","D","Semi-Bio","DSB"
"8750","PRODUCT_CC","13","906","C","Chimique","CC"
"8751","PRODUCT_BB","2","295","B","Bio","BB"
"8752","PRODUCT_CB","5","544","C","Bio","CB"
"8753","PRODUCT_AB","3","36","A","Bio","AB"
"8754","PRODUCT_CB","5","683","C","Bio","CB"
"8755","PRODUCT_DC","12","1297","D","Chimique","DC"
"8756","PRODUCT_BB","4","309","B","Bio","BB"
"8757","PRODUCT_CC","13","959","C","Chimique","CC"
"8758","PRODUCT_DC","13","1050","D","Chimique","DC"
"8759","PRODUCT_CC","13","920","C","Chimique","CC"
"8760","PRODUCT_AB","5","63","A","Bio","AB"
"8761","PRODUCT_DB","0","1402","D","Bio","DB"
"8762","PRODUCT_AC","14","96","A","Chimique","AC"
"8763","PRODUCT_DB","0","1071","D","Bio","DB"
"8764","PRODUCT_DC","14","1372","D","Chimique","DC"
"8765","PRODUCT_DB","2","1049","D","Bio","DB"
"8766","PRODUCT_DSB","7","1134","D","Semi-Bio","DSB"
"8767","PRODUCT_CC","12","540","C","Chimique","CC"
"8768","PRODUCT_BB","3","207","B","Bio","BB"
"8769","PRODUCT_DB","2","1479","D","Bio","DB"
"8770","PRODUCT_CSB","7","629","C","Semi-Bio","CSB"
"8771","PRODUCT_CB","3","540","C","Bio","CB"
"8772","PRODUCT_BC","12","386","B","Chimique","BC"
"8773","PRODUCT_BC","14","242","B","Chimique","BC"
"8774","PRODUCT_DSB","9","1357","D","Semi-Bio","DSB"
"8775","PRODUCT_CC","13","556","C","Chimique","CC"
"8776","PRODUCT_BSB","9","472","B","Semi-Bio","BSB"
"8777","PRODUCT_DC","12","1408","D","Chimique","DC"
"8778","PRODUCT_CB","2","620","C","Bio","CB"
"8779","PRODUCT_BB","1","123","B","Bio","BB"
"8780","PRODUCT_BC","11","327","B","Chimique","BC"
"8781","PRODUCT_CB","2","960","C","Bio","CB"
"8782","PRODUCT_AC","14","17","A","Chimique","AC"
"8783","PRODUCT_DB","1","1084","D","Bio","DB"
"8784","PRODUCT_DB","0","1341","D","Bio","DB"
"8785","PRODUCT_BC","11","400","B","Chimique","BC"
"8786","PRODUCT_CB","3","708","C","Bio","CB"
"8787","PRODUCT_DSB","6","1198","D","Semi-Bio","DSB"
"8788","PRODUCT_CSB","6","735","C","Semi-Bio","CSB"
"8789","PRODUCT_BC","14","390","B","Chimique","BC"
"8790","PRODUCT_BB","5","485","B","Bio","BB"
"8791","PRODUCT_BSB","6","491","B","Semi-Bio","BSB"
"8792","PRODUCT_CC","12","916","C","Chimique","CC"
"8793","PRODUCT_BB","0","257","B","Bio","BB"
"8794","PRODUCT_CC","14","883","C","Chimique","CC"
"8795","PRODUCT_CSB","9","870","C","Semi-Bio","CSB"
"8796","PRODUCT_DSB","7","1041","D","Semi-Bio","DSB"
"8797","PRODUCT_DC","11","1071","D","Chimique","DC"
"8798","PRODUCT_DC","14","1192","D","Chimique","DC"
"8799","PRODUCT_CSB","10","921","C","Semi-Bio","CSB"
"8800","PRODUCT_CC","13","744","C","Chimique","CC"
"8801","PRODUCT_DSB","6","1245","D","Semi-Bio","DSB"
"8802","PRODUCT_BB","5","112","B","Bio","BB"
"8803","PRODUCT_DSB","6","1112","D","Semi-Bio","DSB"
"8804","PRODUCT_DC","14","1002","D","Chimique","DC"
"8805","PRODUCT_DC","14","1085","D","Chimique","DC"
"8806","PRODUCT_ASB","7","44","A","Semi-Bio","ASB"
"8807","PRODUCT_CSB","8","869","C","Semi-Bio","CSB"
"8808","PRODUCT_DB","2","1006","D","Bio","DB"
"8809","PRODUCT_DSB","6","1019","D","Semi-Bio","DSB"
"8810","PRODUCT_BSB","7","121","B","Semi-Bio","BSB"
"8811","PRODUCT_BSB","9","261","B","Semi-Bio","BSB"
"8812","PRODUCT_CB","3","719","C","Bio","CB"
"8813","PRODUCT_CB","1","938","C","Bio","CB"
"8814","PRODUCT_CSB","10","659","C","Semi-Bio","CSB"
"8815","PRODUCT_BB","5","111","B","Bio","BB"
"8816","PRODUCT_DB","1","1389","D","Bio","DB"
"8817","PRODUCT_CB","3","894","C","Bio","CB"
"8818","PRODUCT_DB","3","1322","D","Bio","DB"
"8819","PRODUCT_BB","5","231","B","Bio","BB"
"8820","PRODUCT_BB","3","121","B","Bio","BB"
"8821","PRODUCT_CB","0","684","C","Bio","CB"
"8822","PRODUCT_BC","13","279","B","Chimique","BC"
"8823","PRODUCT_CC","12","590","C","Chimique","CC"
"8824","PRODUCT_DB","0","1126","D","Bio","DB"
"8825","PRODUCT_CSB","9","798","C","Semi-Bio","CSB"
"8826","PRODUCT_BC","11","170","B","Chimique","BC"
"8827","PRODUCT_CB","5","714","C","Bio","CB"
"8828","PRODUCT_DSB","6","1370","D","Semi-Bio","DSB"
"8829","PRODUCT_CC","12","803","C","Chimique","CC"
"8830","PRODUCT_BC","13","190","B","Chimique","BC"
"8831","PRODUCT_BSB","8","140","B","Semi-Bio","BSB"
"8832","PRODUCT_DSB","9","1048","D","Semi-Bio","DSB"
"8833","PRODUCT_CC","12","722","C","Chimique","CC"
"8834","PRODUCT_DC","12","1261","D","Chimique","DC"
"8835","PRODUCT_DSB","9","1355","D","Semi-Bio","DSB"
"8836","PRODUCT_BB","3","212","B","Bio","BB"
"8837","PRODUCT_DSB","9","1381","D","Semi-Bio","DSB"
"8838","PRODUCT_BC","13","500","B","Chimique","BC"
"8839","PRODUCT_BC","13","492","B","Chimique","BC"
"8840","PRODUCT_DC","14","1193","D","Chimique","DC"
"8841","PRODUCT_DSB","8","1075","D","Semi-Bio","DSB"
"8842","PRODUCT_BC","14","459","B","Chimique","BC"
"8843","PRODUCT_CC","11","939","C","Chimique","CC"
"8844","PRODUCT_DC","13","1109","D","Chimique","DC"
"8845","PRODUCT_CC","14","642","C","Chimique","CC"
"8846","PRODUCT_CSB","9","565","C","Semi-Bio","CSB"
"8847","PRODUCT_CC","14","985","C","Chimique","CC"
"8848","PRODUCT_CC","14","952","C","Chimique","CC"
"8849","PRODUCT_CSB","6","587","C","Semi-Bio","CSB"
"8850","PRODUCT_DB","3","1498","D","Bio","DB"
"8851","PRODUCT_CSB","6","855","C","Semi-Bio","CSB"
"8852","PRODUCT_CB","4","939","C","Bio","CB"
"8853","PRODUCT_BC","11","196","B","Chimique","BC"
"8854","PRODUCT_DSB","9","1041","D","Semi-Bio","DSB"
"8855","PRODUCT_CSB","7","674","C","Semi-Bio","CSB"
"8856","PRODUCT_DSB","9","1464","D","Semi-Bio","DSB"
"8857","PRODUCT_AB","3","42","A","Bio","AB"
"8858","PRODUCT_DC","13","1219","D","Chimique","DC"
"8859","PRODUCT_CSB","7","501","C","Semi-Bio","CSB"
"8860","PRODUCT_DSB","10","1291","D","Semi-Bio","DSB"
"8861","PRODUCT_BC","14","360","B","Chimique","BC"
"8862","PRODUCT_DB","3","1446","D","Bio","DB"
"8863","PRODUCT_DSB","10","1441","D","Semi-Bio","DSB"
"8864","PRODUCT_CB","1","612","C","Bio","CB"
"8865","PRODUCT_BC","14","149","B","Chimique","BC"
"8866","PRODUCT_CC","11","566","C","Chimique","CC"
"8867","PRODUCT_AC","12","57","A","Chimique","AC"
"8868","PRODUCT_DSB","9","1198","D","Semi-Bio","DSB"
"8869","PRODUCT_ASB","6","8","A","Semi-Bio","ASB"
"8870","PRODUCT_DSB","8","1277","D","Semi-Bio","DSB"
"8871","PRODUCT_AB","0","58","A","Bio","AB"
"8872","PRODUCT_BB","3","421","B","Bio","BB"
"8873","PRODUCT_CB","4","838","C","Bio","CB"
"8874","PRODUCT_BC","13","449","B","Chimique","BC"
"8875","PRODUCT_DB","5","1499","D","Bio","DB"
"8876","PRODUCT_BB","4","366","B","Bio","BB"
"8877","PRODUCT_DC","11","1143","D","Chimique","DC"
"8878","PRODUCT_DSB","10","1012","D","Semi-Bio","DSB"
"8879","PRODUCT_DSB","8","1194","D","Semi-Bio","DSB"
"8880","PRODUCT_DB","0","1445","D","Bio","DB"
"8881","PRODUCT_DC","11","1089","D","Chimique","DC"
"8882","PRODUCT_BSB","8","234","B","Semi-Bio","BSB"
"8883","PRODUCT_CSB","8","853","C","Semi-Bio","CSB"
"8884","PRODUCT_DSB","10","1221","D","Semi-Bio","DSB"
"8885","PRODUCT_DB","0","1308","D","Bio","DB"
"8886","PRODUCT_CB","2","659","C","Bio","CB"
"8887","PRODUCT_BB","0","304","B","Bio","BB"
"8888","PRODUCT_DB","3","1391","D","Bio","DB"
"8889","PRODUCT_AB","2","33","A","Bio","AB"
"8890","PRODUCT_DSB","10","1190","D","Semi-Bio","DSB"
"8891","PRODUCT_BB","5","470","B","Bio","BB"
"8892","PRODUCT_DSB","8","1132","D","Semi-Bio","DSB"
"8893","PRODUCT_DSB","6","1420","D","Semi-Bio","DSB"
"8894","PRODUCT_DC","14","1264","D","Chimique","DC"
"8895","PRODUCT_DSB","7","1193","D","Semi-Bio","DSB"
"8896","PRODUCT_DSB","10","1372","D","Semi-Bio","DSB"
"8897","PRODUCT_DC","14","1074","D","Chimique","DC"
"8898","PRODUCT_CC","11","627","C","Chimique","CC"
"8899","PRODUCT_CB","5","953","C","Bio","CB"
"8900","PRODUCT_AB","1","29","A","Bio","AB"
"8901","PRODUCT_BB","5","118","B","Bio","BB"
"8902","PRODUCT_CB","5","822","C","Bio","CB"
"8903","PRODUCT_CC","13","993","C","Chimique","CC"
"8904","PRODUCT_AC","11","21","A","Chimique","AC"
"8905","PRODUCT_CC","13","619","C","Chimique","CC"
"8906","PRODUCT_CC","12","679","C","Chimique","CC"
"8907","PRODUCT_DSB","10","1272","D","Semi-Bio","DSB"
"8908","PRODUCT_CSB","10","546","C","Semi-Bio","CSB"
"8909","PRODUCT_DSB","6","1330","D","Semi-Bio","DSB"
"8910","PRODUCT_DSB","10","1279","D","Semi-Bio","DSB"
"8911","PRODUCT_CSB","9","934","C","Semi-Bio","CSB"
"8912","PRODUCT_BB","1","456","B","Bio","BB"
"8913","PRODUCT_BB","4","438","B","Bio","BB"
"8914","PRODUCT_CB","2","775","C","Bio","CB"
"8915","PRODUCT_CSB","10","955","C","Semi-Bio","CSB"
"8916","PRODUCT_CSB","8","714","C","Semi-Bio","CSB"
"8917","PRODUCT_BSB","10","237","B","Semi-Bio","BSB"
"8918","PRODUCT_DB","0","1090","D","Bio","DB"
"8919","PRODUCT_CSB","8","562","C","Semi-Bio","CSB"
"8920","PRODUCT_CC","13","893","C","Chimique","CC"
"8921","PRODUCT_BSB","9","363","B","Semi-Bio","BSB"
"8922","PRODUCT_DB","1","1221","D","Bio","DB"
"8923","PRODUCT_BSB","6","209","B","Semi-Bio","BSB"
"8924","PRODUCT_CC","13","588","C","Chimique","CC"
"8925","PRODUCT_CB","2","514","C","Bio","CB"
"8926","PRODUCT_DSB","10","1042","D","Semi-Bio","DSB"
"8927","PRODUCT_CSB","9","950","C","Semi-Bio","CSB"
"8928","PRODUCT_DSB","8","1408","D","Semi-Bio","DSB"
"8929","PRODUCT_CSB","7","553","C","Semi-Bio","CSB"
"8930","PRODUCT_BB","0","411","B","Bio","BB"
"8931","PRODUCT_CB","0","985","C","Bio","CB"
"8932","PRODUCT_AB","0","88","A","Bio","AB"
"8933","PRODUCT_DC","12","1404","D","Chimique","DC"
"8934","PRODUCT_BC","14","152","B","Chimique","BC"
"8935","PRODUCT_BB","2","375","B","Bio","BB"
"8936","PRODUCT_CC","12","670","C","Chimique","CC"
"8937","PRODUCT_DC","14","1182","D","Chimique","DC"
"8938","PRODUCT_DB","4","1368","D","Bio","DB"
"8939","PRODUCT_BB","5","301","B","Bio","BB"
"8940","PRODUCT_CC","12","578","C","Chimique","CC"
"8941","PRODUCT_BSB","9","464","B","Semi-Bio","BSB"
"8942","PRODUCT_AB","3","23","A","Bio","AB"
"8943","PRODUCT_BSB","9","119","B","Semi-Bio","BSB"
"8944","PRODUCT_BB","4","208","B","Bio","BB"
"8945","PRODUCT_BB","5","366","B","Bio","BB"
"8946","PRODUCT_BSB","10","355","B","Semi-Bio","BSB"
"8947","PRODUCT_CB","2","729","C","Bio","CB"
"8948","PRODUCT_AB","0","68","A","Bio","AB"
"8949","PRODUCT_BSB","10","138","B","Semi-Bio","BSB"
"8950","PRODUCT_CC","13","848","C","Chimique","CC"
"8951","PRODUCT_BB","3","257","B","Bio","BB"
"8952","PRODUCT_DC","11","1408","D","Chimique","DC"
"8953","PRODUCT_DB","5","1352","D","Bio","DB"
"8954","PRODUCT_BC","12","277","B","Chimique","BC"
"8955","PRODUCT_BSB","8","327","B","Semi-Bio","BSB"
"8956","PRODUCT_BSB","8","486","B","Semi-Bio","BSB"
"8957","PRODUCT_DC","13","1160","D","Chimique","DC"
"8958","PRODUCT_DC","14","1089","D","Chimique","DC"
"8959","PRODUCT_BSB","7","434","B","Semi-Bio","BSB"
"8960","PRODUCT_AB","4","47","A","Bio","AB"
"8961","PRODUCT_DSB","10","1114","D","Semi-Bio","DSB"
"8962","PRODUCT_CB","1","835","C","Bio","CB"
"8963","PRODUCT_BSB","9","137","B","Semi-Bio","BSB"
"8964","PRODUCT_BSB","10","171","B","Semi-Bio","BSB"
"8965","PRODUCT_BB","4","293","B","Bio","BB"
"8966","PRODUCT_DC","14","1361","D","Chimique","DC"
"8967","PRODUCT_CC","12","951","C","Chimique","CC"
"8968","PRODUCT_DC","14","1142","D","Chimique","DC"
"8969","PRODUCT_DSB","10","1265","D","Semi-Bio","DSB"
"8970","PRODUCT_CSB","7","747","C","Semi-Bio","CSB"
"8971","PRODUCT_CSB","9","775","C","Semi-Bio","CSB"
"8972","PRODUCT_DB","3","1247","D","Bio","DB"
"8973","PRODUCT_BB","1","253","B","Bio","BB"
"8974","PRODUCT_AB","5","2","A","Bio","AB"
"8975","PRODUCT_CSB","8","984","C","Semi-Bio","CSB"
"8976","PRODUCT_AC","13","32","A","Chimique","AC"
"8977","PRODUCT_CSB","6","636","C","Semi-Bio","CSB"
"8978","PRODUCT_DC","12","1013","D","Chimique","DC"
"8979","PRODUCT_DC","11","1422","D","Chimique","DC"
"8980","PRODUCT_DC","12","1458","D","Chimique","DC"
"8981","PRODUCT_CC","11","508","C","Chimique","CC"
"8982","PRODUCT_DB","3","1080","D","Bio","DB"
"8983","PRODUCT_CC","11","519","C","Chimique","CC"
"8984","PRODUCT_BB","4","465","B","Bio","BB"
"8985","PRODUCT_DB","0","1120","D","Bio","DB"
"8986","PRODUCT_ASB","6","49","A","Semi-Bio","ASB"
"8987","PRODUCT_CC","13","730","C","Chimique","CC"
"8988","PRODUCT_CC","11","800","C","Chimique","CC"
"8989","PRODUCT_DB","5","1083","D","Bio","DB"
"8990","PRODUCT_BSB","9","432","B","Semi-Bio","BSB"
"8991","PRODUCT_CSB","8","680","C","Semi-Bio","CSB"
"8992","PRODUCT_BC","11","119","B","Chimique","BC"
"8993","PRODUCT_DC","11","1310","D","Chimique","DC"
"8994","PRODUCT_BB","4","198","B","Bio","BB"
"8995","PRODUCT_ASB","6","84","A","Semi-Bio","ASB"
"8996","PRODUCT_CB","5","827","C","Bio","CB"
"8997","PRODUCT_DB","1","1055","D","Bio","DB"
"8998","PRODUCT_DB","4","1422","D","Bio","DB"
"8999","PRODUCT_BC","11","475","B","Chimique","BC"
"9000","PRODUCT_CSB","6","909","C","Semi-Bio","CSB"
"9001","PRODUCT_DB","1","1238","D","Bio","DB"
"9002","PRODUCT_AB","0","67","A","Bio","AB"
"9003","PRODUCT_DSB","7","1168","D","Semi-Bio","DSB"
"9004","PRODUCT_AB","3","82","A","Bio","AB"
"9005","PRODUCT_DC","11","1191","D","Chimique","DC"
"9006","PRODUCT_DSB","8","1392","D","Semi-Bio","DSB"
"9007","PRODUCT_CSB","8","848","C","Semi-Bio","CSB"
"9008","PRODUCT_CSB","10","563","C","Semi-Bio","CSB"
"9009","PRODUCT_DB","3","1138","D","Bio","DB"
"9010","PRODUCT_AC","11","60","A","Chimique","AC"
"9011","PRODUCT_BC","13","463","B","Chimique","BC"
"9012","PRODUCT_CB","2","693","C","Bio","CB"
"9013","PRODUCT_CB","0","551","C","Bio","CB"
"9014","PRODUCT_AB","3","10","A","Bio","AB"
"9015","PRODUCT_CSB","7","807","C","Semi-Bio","CSB"
"9016","PRODUCT_DB","5","1488","D","Bio","DB"
"9017","PRODUCT_AC","12","35","A","Chimique","AC"
"9018","PRODUCT_BB","1","314","B","Bio","BB"
"9019","PRODUCT_CSB","9","525","C","Semi-Bio","CSB"
"9020","PRODUCT_ASB","6","73","A","Semi-Bio","ASB"
"9021","PRODUCT_BB","3","418","B","Bio","BB"
"9022","PRODUCT_CC","13","854","C","Chimique","CC"
"9023","PRODUCT_CC","14","549","C","Chimique","CC"
"9024","PRODUCT_BB","3","186","B","Bio","BB"
"9025","PRODUCT_ASB","10","76","A","Semi-Bio","ASB"
"9026","PRODUCT_BC","14","132","B","Chimique","BC"
"9027","PRODUCT_DSB","10","1382","D","Semi-Bio","DSB"
"9028","PRODUCT_DC","14","1362","D","Chimique","DC"
"9029","PRODUCT_CC","13","681","C","Chimique","CC"
"9030","PRODUCT_BB","2","441","B","Bio","BB"
"9031","PRODUCT_CC","14","594","C","Chimique","CC"
"9032","PRODUCT_DB","0","1416","D","Bio","DB"
"9033","PRODUCT_DC","13","1403","D","Chimique","DC"
"9034","PRODUCT_CB","2","619","C","Bio","CB"
"9035","PRODUCT_BSB","10","254","B","Semi-Bio","BSB"
"9036","PRODUCT_BC","11","474","B","Chimique","BC"
"9037","PRODUCT_CSB","10","746","C","Semi-Bio","CSB"
"9038","PRODUCT_CB","0","627","C","Bio","CB"
"9039","PRODUCT_DB","1","1461","D","Bio","DB"
"9040","PRODUCT_AB","2","21","A","Bio","AB"
"9041","PRODUCT_DSB","6","1037","D","Semi-Bio","DSB"
"9042","PRODUCT_AB","2","19","A","Bio","AB"
"9043","PRODUCT_BB","5","332","B","Bio","BB"
"9044","PRODUCT_CSB","6","809","C","Semi-Bio","CSB"
"9045","PRODUCT_DB","5","1092","D","Bio","DB"
"9046","PRODUCT_CSB","6","989","C","Semi-Bio","CSB"
"9047","PRODUCT_DB","1","1293","D","Bio","DB"
"9048","PRODUCT_BSB","8","494","B","Semi-Bio","BSB"
"9049","PRODUCT_CC","14","669","C","Chimique","CC"
"9050","PRODUCT_DB","4","1189","D","Bio","DB"
"9051","PRODUCT_CSB","7","515","C","Semi-Bio","CSB"
"9052","PRODUCT_BB","4","489","B","Bio","BB"
"9053","PRODUCT_DB","4","1183","D","Bio","DB"
"9054","PRODUCT_CSB","9","808","C","Semi-Bio","CSB"
"9055","PRODUCT_BB","2","208","B","Bio","BB"
"9056","PRODUCT_BC","12","106","B","Chimique","BC"
"9057","PRODUCT_AC","13","37","A","Chimique","AC"
"9058","PRODUCT_DSB","6","1256","D","Semi-Bio","DSB"
"9059","PRODUCT_DB","4","1473","D","Bio","DB"
"9060","PRODUCT_BSB","7","114","B","Semi-Bio","BSB"
"9061","PRODUCT_DSB","10","1311","D","Semi-Bio","DSB"
"9062","PRODUCT_BB","0","210","B","Bio","BB"
"9063","PRODUCT_CB","3","671","C","Bio","CB"
"9064","PRODUCT_DC","13","1394","D","Chimique","DC"
"9065","PRODUCT_BB","2","203","B","Bio","BB"
"9066","PRODUCT_AC","14","8","A","Chimique","AC"
"9067","PRODUCT_BSB","9","110","B","Semi-Bio","BSB"
"9068","PRODUCT_DB","4","1109","D","Bio","DB"
"9069","PRODUCT_DB","2","1180","D","Bio","DB"
"9070","PRODUCT_CB","4","589","C","Bio","CB"
"9071","PRODUCT_BSB","10","202","B","Semi-Bio","BSB"
"9072","PRODUCT_BC","14","319","B","Chimique","BC"
"9073","PRODUCT_DSB","10","1040","D","Semi-Bio","DSB"
"9074","PRODUCT_CSB","7","551","C","Semi-Bio","CSB"
"9075","PRODUCT_CC","14","718","C","Chimique","CC"
"9076","PRODUCT_CSB","7","510","C","Semi-Bio","CSB"
"9077","PRODUCT_BB","0","151","B","Bio","BB"
"9078","PRODUCT_CB","2","896","C","Bio","CB"
"9079","PRODUCT_BC","11","457","B","Chimique","BC"
"9080","PRODUCT_DSB","8","1221","D","Semi-Bio","DSB"
"9081","PRODUCT_CC","11","955","C","Chimique","CC"
"9082","PRODUCT_DSB","8","1332","D","Semi-Bio","DSB"
"9083","PRODUCT_BB","3","438","B","Bio","BB"
"9084","PRODUCT_AC","11","36","A","Chimique","AC"
"9085","PRODUCT_DC","13","1360","D","Chimique","DC"
"9086","PRODUCT_DB","3","1416","D","Bio","DB"
"9087","PRODUCT_DSB","8","1147","D","Semi-Bio","DSB"
"9088","PRODUCT_CB","5","840","C","Bio","CB"
"9089","PRODUCT_BB","1","467","B","Bio","BB"
"9090","PRODUCT_CB","2","867","C","Bio","CB"
"9091","PRODUCT_BB","0","466","B","Bio","BB"
"9092","PRODUCT_CSB","7","999","C","Semi-Bio","CSB"
"9093","PRODUCT_AC","12","56","A","Chimique","AC"
"9094","PRODUCT_CSB","9","984","C","Semi-Bio","CSB"
"9095","PRODUCT_BB","0","412","B","Bio","BB"
"9096","PRODUCT_CC","13","976","C","Chimique","CC"
"9097","PRODUCT_DC","13","1361","D","Chimique","DC"
"9098","PRODUCT_BC","11","199","B","Chimique","BC"
"9099","PRODUCT_CB","1","981","C","Bio","CB"
"9100","PRODUCT_DB","2","1246","D","Bio","DB"
"9101","PRODUCT_DC","13","1253","D","Chimique","DC"
"9102","PRODUCT_ASB","9","7","A","Semi-Bio","ASB"
"9103","PRODUCT_BSB","10","149","B","Semi-Bio","BSB"
"9104","PRODUCT_BSB","10","141","B","Semi-Bio","BSB"
"9105","PRODUCT_CB","0","609","C","Bio","CB"
"9106","PRODUCT_CSB","8","805","C","Semi-Bio","CSB"
"9107","PRODUCT_DB","1","1399","D","Bio","DB"
"9108","PRODUCT_DC","12","1272","D","Chimique","DC"
"9109","PRODUCT_CB","5","971","C","Bio","CB"
"9110","PRODUCT_DB","2","1300","D","Bio","DB"
"9111","PRODUCT_DC","14","1278","D","Chimique","DC"
"9112","PRODUCT_CSB","9","555","C","Semi-Bio","CSB"
"9113","PRODUCT_AB","1","59","A","Bio","AB"
"9114","PRODUCT_CB","4","642","C","Bio","CB"
"9115","PRODUCT_DC","14","1263","D","Chimique","DC"
"9116","PRODUCT_DSB","7","1240","D","Semi-Bio","DSB"
"9117","PRODUCT_DSB","9","1174","D","Semi-Bio","DSB"
"9118","PRODUCT_BSB","7","471","B","Semi-Bio","BSB"
"9119","PRODUCT_BC","12","156","B","Chimique","BC"
"9120","PRODUCT_DC","14","1023","D","Chimique","DC"
"9121","PRODUCT_CB","1","791","C","Bio","CB"
"9122","PRODUCT_BB","4","189","B","Bio","BB"
"9123","PRODUCT_AB","4","16","A","Bio","AB"
"9124","PRODUCT_BB","2","111","B","Bio","BB"
"9125","PRODUCT_DB","4","1254","D","Bio","DB"
"9126","PRODUCT_BB","0","207","B","Bio","BB"
"9127","PRODUCT_DB","3","1128","D","Bio","DB"
"9128","PRODUCT_DB","0","1269","D","Bio","DB"
"9129","PRODUCT_BB","3","172","B","Bio","BB"
"9130","PRODUCT_DB","4","1034","D","Bio","DB"
"9131","PRODUCT_DSB","6","1205","D","Semi-Bio","DSB"
"9132","PRODUCT_DC","12","1132","D","Chimique","DC"
"9133","PRODUCT_CB","0","928","C","Bio","CB"
"9134","PRODUCT_DC","13","1362","D","Chimique","DC"
"9135","PRODUCT_BC","14","160","B","Chimique","BC"
"9136","PRODUCT_DC","11","1455","D","Chimique","DC"
"9137","PRODUCT_ASB","6","92","A","Semi-Bio","ASB"
"9138","PRODUCT_DB","4","1443","D","Bio","DB"
"9139","PRODUCT_CB","2","669","C","Bio","CB"
"9140","PRODUCT_CC","13","515","C","Chimique","CC"
"9141","PRODUCT_DC","12","1220","D","Chimique","DC"
"9142","PRODUCT_BSB","7","236","B","Semi-Bio","BSB"
"9143","PRODUCT_DC","13","1269","D","Chimique","DC"
"9144","PRODUCT_BSB","7","469","B","Semi-Bio","BSB"
