"ID_Fact_Sales","ID_Temps","ID_Product","ID_Client","ID_Localisation"
"56307","1157","11677","1023","56137"
"56308","1934","9481","944","56138"
"56309","1156","20667","737","56139"
"56310","2622","4785","798","56140"
"56311","2025","17073","314","56141"
"56312","970","6594","206","56142"
"56313","1656","15706","1014","56143"
"56314","1490","11478","746","56144"
"56315","3439","7443","619","56145"
"56316","2424","16223","1064","56146"
"56317","2204","10612","493","56147"
"56318","1478","13882","281","56148"
"56319","2258","10871","346","56149"
"56320","3503","1929","841","56150"
"56321","2330","20668","78","56151"
"56322","3442","13867","1005","56152"
"56323","2789","12953","399","56153"
"56324","671","11063","307","56154"
"56325","524","11977","35","56155"
"56326","722","416","639","56156"
"56327","396","14492","213","56157"
"56328","2549","7505","354","56158"
"56329","2819","5549","519","56159"
"56330","2071","4801","793","56160"
"56331","695","14662","318","56161"
"56332","2537","8675","360","56162"
"56333","147","18909","646","56163"
"56334","2370","16580","762","56164"
"56335","2148","8900","548","56165"
"56336","2484","9031","855","56166"
"56337","2115","19725","17","56167"
"56338","1173","20669","998","56168"
"56339","3670","11866","766","56169"
"56340","2459","2239","783","56170"
"56341","3190","10369","469","56171"
"56342","1586","6724","146","56172"
"56343","446","20670","768","56173"
"56344","1923","11786","790","56174"
"56345","294","4262","744","56175"
"56346","1259","20671","62","56176"
"56347","3528","12601","775","56177"
"56348","1457","2328","851","56178"
"56349","3521","5927","977","56179"
"56350","1874","14252","712","56180"
"56351","1047","11782","554","56181"
"56352","2217","11904","658","56182"
"56353","2081","757","607","56183"
"56354","2275","7669","244","56184"
"56355","519","10925","824","56185"
"56356","3032","16911","1008","56186"
"56357","3278","1522","395","56187"
"56358","1616","2550","292","56188"
"56359","3422","18693","13","56189"
"56360","119","4835","553","56190"
"56361","2811","12783","716","56191"
"56362","409","3762","1019","56192"
"56363","1617","18337","860","56193"
"56364","1197","4737","771","56194"
"56365","1457","16328","443","56195"
"56366","1268","20672","517","56196"
"56367","3302","8655","317","56193"
"56368","791","953","600","56197"
"56369","676","16564","767","56198"
"56370","3578","4830","757","56199"
"56371","1401","12226","515","29671"
"56372","1734","20673","802","56200"
"56373","3183","1923","456","56201"
"56374","233","15505","329","56202"
"56375","2458","11370","917","56203"
"56376","2222","9853","478","56204"
"56377","3049","13881","862","56205"
"56378","3351","2079","106","56206"
"56379","1498","616","649","56207"
"56380","2781","20674","855","56208"
"56381","121","11463","413","56209"
"56382","1464","14179","972","56210"
"56383","643","11276","9","56211"
"56384","1589","20675","358","56212"
"56385","825","20676","1021","56213"
"56386","1149","11435","47","56214"
"56387","736","9552","754","56215"
"56388","393","11645","458","56216"
"56389","3140","8225","626","56217"
"56390","1665","9921","1045","56218"
"56391","1288","13595","603","56219"
"56392","2420","13494","769","56220"
"56393","1587","14434","19","56221"
"56394","972","1238","790","56222"
"56395","2880","7324","386","56223"
"56396","3602","5178","246","56224"
"56397","822","12527","610","56225"
"56398","920","19522","606","56226"
"56399","1535","2781","312","56227"
"56400","1495","16840","243","56228"
"56401","1638","5542","222","56229"
"56402","538","670","907","56230"
"56403","194","4481","814","56231"
"56404","1210","778","519","56232"
"56405","1384","14274","169","56233"
"56406","117","17812","1058","56234"
"56407","3041","9743","662","56235"
"56408","1975","20677","215","56236"
"56409","367","8645","289","56237"
"56410","1485","20678","140","56238"
"56411","3426","917","37","56239"
"56412","3435","6430","595","56240"
"56413","1823","19492","1045","56241"
"56414","3545","2746","633","56242"
"56415","2719","6831","592","56243"
"56416","413","5809","936","56244"
"56417","1073","4123","879","56245"
"56418","2609","16267","64","56246"
"56419","2360","11625","896","56247"
"56420","2424","5552","434","56248"
"56421","2390","6900","628","56249"
"56422","203","18740","815","56250"
"56423","654","8700","121","56251"
"56424","2963","2877","492","56252"
"56425","333","19202","586","56253"
"56426","3719","11833","1075","56254"
"56427","2762","16714","340","56255"
"56428","3241","13488","294","56256"
"56429","2724","5316","778","56257"
"56430","1538","5163","97","56258"
"56431","1507","4755","629","56259"
"56432","1978","8531","540","56260"
"56433","515","11385","233","56261"
"56434","1144","14193","640","56262"
"56435","3221","20482","454","56263"
"56436","1283","14453","126","56264"
"56437","2005","17593","233","56265"
"56438","2705","15579","356","56266"
"56439","3414","3291","485","56267"
"56440","2344","2755","542","56268"
"56441","2006","3580","1027","56269"
"56442","3740","3282","719","56270"
"56443","887","14455","166","56271"
"56444","393","20309","172","56272"
"56445","806","4570","678","56273"
"56446","2386","6346","139","56274"
"56447","3119","20679","434","56275"
"56448","2604","13565","950","56276"
"56449","3649","833","438","56277"
"56450","808","7460","350","56278"
"56451","1877","13346","769","56279"
"56452","2917","20680","1026","56280"
"56453","2796","1738","445","56281"
"56454","1059","17101","356","56282"
"56455","414","16809","1046","56283"
"56456","3479","13159","515","56284"
"56457","101","19268","652","56285"
"56458","277","18182","560","56286"
"56459","2942","4118","984","56287"
"56460","282","6035","359","56288"
"56461","2327","5494","486","56289"
"56462","3528","7765","910","56290"
"56463","752","1995","134","56291"
"56464","31","10989","1005","56292"
"56465","3511","2470","545","56293"
"56466","224","8972","1032","56294"
"56467","1912","9519","143","56295"
"56468","1432","20681","976","56296"
"56469","2029","10577","125","56297"
"56470","2741","1052","6","56298"
"56471","3240","8055","506","56299"
"56472","2553","20682","340","56300"
"56473","302","7412","741","56301"
"56474","3436","18765","496","56302"
"56475","2344","18918","675","56303"
"56476","3116","12648","929","56304"
"56477","3428","7973","375","56305"
"56478","493","20683","619","56306"
"56479","1978","10052","768","56307"
"56480","2480","11268","694","56308"
"56481","1671","3805","391","56309"
"56482","2793","12966","800","56310"
"56483","1176","19774","648","56311"
"56484","3156","7301","1057","56312"
"56485","3150","20013","137","56313"
"56486","1317","15363","595","56314"
"56487","2079","19252","197","56315"
"56488","3368","13570","360","56316"
"56489","721","10060","1011","56317"
"56490","1753","9306","903","56318"
"56491","2623","7055","14","56319"
"56492","33","18241","988","56320"
"56493","2040","14873","991","56321"
"56494","2600","20684","521","56322"
"56495","2661","20604","334","56323"
"56496","1254","20164","693","56324"
"56497","1880","9861","377","56325"
"56498","2252","11343","189","56326"
"56499","3041","8866","657","56327"
"56500","445","8073","199","56328"
"56501","1417","11800","122","56329"
"56502","1677","6029","530","56330"
"56503","1649","6249","466","56331"
"56504","1419","10929","669","56332"
"56505","3072","13739","1044","56333"
"56506","1496","12351","179","56334"
"56507","801","9047","804","56335"
"56508","1296","17528","629","56336"
"56509","567","4441","732","56337"
"56510","1008","1686","364","56338"
"56511","1976","17598","293","56339"
"56512","752","20685","17","56340"
"56513","23","297","908","56341"
"56514","3212","20686","722","56342"
"56515","1990","19412","371","56343"
"56516","727","19041","499","56344"
"56517","3360","17676","996","56345"
"56518","818","14169","71","56346"
"56519","2822","831","908","56347"
"56520","3584","9845","625","56348"
"56521","1849","20687","889","56349"
"56522","167","6685","300","56350"
"56523","1725","14181","500","56351"
"56524","21","20688","9","56352"
"56525","1931","9308","40","56353"
"56526","44","8538","640","56354"
"56527","2945","15521","628","56355"
"56528","940","2129","173","56356"
"56529","3113","18639","728","56357"
"56530","366","3331","217","56358"
"56531","1370","20689","341","56359"
"56532","405","5573","48","56360"
"56533","1299","15567","912","56361"
"56534","2199","4470","679","56362"
"56535","2524","8721","7","41972"
"56536","1942","5686","527","56363"
"56537","2693","10620","413","56364"
"56538","3185","12610","811","56365"
"56539","3211","5895","424","56366"
"56540","2589","14546","1027","56367"
"56541","2739","14800","69","56368"
"56542","2907","20153","963","56369"
"56543","2373","2490","507","56370"
"56544","154","20690","816","56371"
"56545","3381","876","675","56372"
"56546","1418","19550","137","56373"
"56547","271","8362","933","56374"
"56548","920","14754","188","56375"
"56549","1408","20615","165","56376"
"56550","2996","15763","581","56377"
"56551","2713","16164","200","56378"
"56552","2792","7859","1043","56379"
"56553","575","17702","472","56380"
"56554","876","339","19","56381"
"56555","1347","20691","388","56382"
"56556","1848","15105","786","56383"
"56557","3","11025","956","56384"
"56558","2727","12742","789","56385"
"56559","2567","6050","781","56386"
"56560","2048","1110","993","56387"
"56561","95","19737","985","56388"
"56562","215","128","111","56389"
"56563","1479","17113","209","56390"
"56564","1364","20692","617","56391"
"56565","1763","7396","443","56392"
"56566","2234","5306","400","56393"
"56567","1658","19083","604","56394"
"56568","3038","5163","126","56395"
"56569","2826","6026","616","56396"
"56570","1591","14206","1031","56397"
"56571","933","7558","125","56398"
"56572","1927","5987","388","56399"
"56573","957","16424","668","56400"
"56574","2781","4606","909","56401"
"56575","1273","2734","212","56402"
"56576","2457","4476","641","56403"
"56577","613","20693","291","56404"
"56578","3376","10841","423","56405"
"56579","1415","12739","145","56406"
"56580","2011","19468","407","56407"
"56581","1076","597","701","56408"
"56582","594","16779","169","56409"
"56583","46","11130","47","56410"
"56584","3472","16631","660","56411"
"56585","2637","19703","561","56412"
"56586","3714","6631","142","56413"
"56587","1227","15823","535","56414"
"56588","200","6511","172","56415"
"56589","3125","20694","167","56416"
"56590","3549","10297","434","56417"
"56591","3161","2586","207","56418"
"56592","735","13791","137","56419"
"56593","1061","19976","746","56420"
"56594","1557","6524","191","56421"
"56595","1095","17623","402","56422"
"56596","2223","3810","652","56423"
"56597","1407","2594","957","56424"
"56598","3052","1882","385","56425"
"56599","959","4531","777","56426"
"56600","1301","1560","191","56427"
"56601","2236","5781","470","56428"
"56602","2223","19113","365","56429"
"56603","329","17183","127","56430"
"56604","375","18334","159","56431"
"56605","2389","19388","154","56432"
"56606","2692","6672","375","56433"
"56607","1146","11571","14","56434"
"56608","1673","14755","542","56435"
"56609","1053","13757","400","56436"
"56610","1434","6246","569","56437"
"56611","2449","9415","106","56438"
"56612","2540","4946","1049","56439"
"56613","2419","1443","667","56440"
"56614","1007","6822","429","56441"
"56615","916","10957","710","56442"
"56616","149","5281","713","56443"
"56617","2100","6840","880","56444"
"56618","2941","20695","870","56445"
"56619","2165","9083","808","56446"
"56620","5","3916","637","56447"
"56621","529","16591","691","56448"
"56622","353","17040","422","56449"
"56623","3080","13247","203","56450"
"56624","941","4827","205","56451"
"56625","2223","6550","465","56452"
"56626","3707","18828","317","56453"
"56627","340","15138","415","56454"
"56628","78","3837","532","56455"
"56629","1060","16453","141","56456"
"56630","2215","7789","489","56457"
"56631","3744","3732","1028","56458"
"56632","671","2337","687","56459"
"56633","1331","12025","916","56460"
"56634","1346","8121","881","56461"
"56635","642","8963","897","56462"
"56636","140","10073","489","56463"
"56637","3529","7215","93","56464"
"56638","919","5461","545","56465"
"56639","2241","6054","420","56466"
"56640","3341","15929","816","56467"
"56641","3204","10963","396","56468"
"56642","3670","6601","47","56469"
"56643","2650","20696","324","56470"
"56644","3485","18508","121","56471"
"56645","516","12551","778","56472"
"56646","1519","6978","917","56473"
"56647","1882","20697","878","56474"
"56648","863","20698","887","56475"
"56649","2289","5854","890","56476"
"56650","1207","6347","932","56477"
"56651","1256","5665","700","56478"
"56652","1924","10043","632","56479"
"56653","1009","20699","229","56480"
"56654","1786","1886","192","56481"
"56655","3149","9805","262","56482"
"56656","1330","15817","471","56483"
"56657","3716","18281","429","56484"
"56658","1545","8500","53","56485"
"56659","1331","3535","684","56486"
"56660","2380","17587","213","56487"
"56661","3434","15795","1003","56488"
"56662","218","16250","813","56489"
"56663","882","4248","768","56490"
"56664","793","16752","577","56491"
"56665","2517","13196","87","56492"
"56666","1619","20700","778","56493"
"56667","2852","12385","916","56494"
"56668","3540","9489","1047","56495"
"56669","3407","17760","977","56496"
"56670","796","7023","648","56497"
"56671","2773","7056","895","56498"
"56672","1795","15814","87","56499"
"56673","3515","12755","78","56500"
"56674","128","2671","539","56501"
"56675","1288","10268","227","56502"
"56676","2435","19580","118","56503"
"56677","1898","20701","67","56504"
"56678","2701","19611","727","56505"
"56679","822","8624","364","56506"
"56680","196","17417","253","56507"
"56681","59","15102","129","33157"
"56682","1515","15215","836","56508"
"56683","2219","10394","46","56509"
"56684","2996","1906","705","56510"
"56685","1760","20702","765","56511"
"56686","2617","7081","691","56512"
"56687","3546","17980","838","56513"
"56688","1298","6263","817","56514"
"56689","685","9860","463","56515"
"56690","3032","4732","105","56516"
"56691","1986","4047","980","56517"
"56692","2196","5354","999","56518"
"56693","1454","15935","750","56519"
"56694","3498","1261","985","56520"
"56695","1894","15619","549","56521"
"56696","2078","329","283","56522"
"56697","2206","13608","468","56523"
"56698","2273","20703","894","56524"
"56699","3692","20232","188","56525"
"56700","2860","1911","370","56526"
"56701","1735","15485","225","56527"
"56702","2144","18106","369","56528"
"56703","1283","3155","807","56529"
"56704","2284","2251","246","56530"
"56705","1556","3155","852","56531"
"56706","3553","20704","134","56532"
"56707","1968","11575","852","56533"
"56708","682","20705","33","56534"
"56709","3498","14015","141","56535"
"56710","3550","16007","142","56536"
"56711","1951","11827","472","56537"
"56712","917","16675","175","56538"
"56713","244","8112","490","56539"
"56714","82","8319","335","56540"
"56715","2072","5308","567","56541"
"56716","662","19578","732","56542"
"56717","267","18757","1011","56543"
"56718","588","3219","433","56544"
"56719","2632","18788","203","56545"
"56720","1721","17728","83","56546"
"56721","2587","7584","60","56547"
"56722","2717","17987","29","56548"
"56723","1800","14986","757","56549"
"56724","2779","18854","738","56550"
"56725","1592","2193","236","56551"
"56726","1216","15434","355","56552"
"56727","2657","6982","1048","56553"
"56728","3699","13692","45","56554"
"56729","328","8122","718","56555"
"56730","1058","6057","27","56556"
"56731","1165","1085","593","56557"
"56732","1689","19246","216","56558"
"56733","589","4267","519","56559"
"56734","1371","1561","130","56560"
"56735","116","4001","875","56561"
"56736","3611","207","957","56562"
"56737","1540","860","270","56563"
"56738","1029","3655","869","56564"
"56739","2143","18692","717","56565"
"56740","2122","20706","984","56566"
"56741","108","15193","145","56567"
"56742","3491","4278","683","56568"
"56743","460","19448","1064","56569"
"56744","1381","4525","1057","56570"
"56745","2177","10111","723","56571"
"56746","914","20707","454","56572"
"56747","671","3045","853","56573"
"56748","3401","3403","605","56574"
"56749","799","16005","163","56575"
"56750","114","14037","620","56576"
"56751","3685","19975","398","56577"
"56752","1545","19700","935","56578"
"56753","3346","10415","755","56579"
"56754","2800","13805","850","56580"
"56755","1023","2042","373","56581"
"56756","956","20708","984","56582"
"56757","499","4206","146","56583"
"56758","1495","16875","284","56584"
"56759","579","17454","237","56585"
"56760","3464","19587","918","56586"
"56761","1949","12946","846","56587"
"56762","587","17664","367","56588"
"56763","735","9099","431","56589"
"56764","2138","17704","326","56590"
"56765","1172","4580","713","56591"
"56766","479","4431","613","56592"
"56767","230","1786","134","56593"
"56768","3668","13866","301","56594"
"56769","3550","2443","854","56595"
"56770","43","923","140","56596"
"56771","1350","4932","894","56597"
"56772","2374","3950","8","56598"
"56773","2557","13289","1065","56599"
"56774","2579","7425","676","56600"
"56775","3717","11167","738","56601"
"56776","3328","16938","335","56602"
"56777","221","9963","621","56603"
"56778","584","4013","845","56604"
"56779","431","14948","899","56605"
"56780","788","20709","351","56606"
"56781","278","14072","473","56607"
"56782","879","5557","553","56608"
"56783","31","11590","250","56609"
"56784","1619","9896","27","56610"
"56785","3273","1484","217","56611"
"56786","553","15777","477","56612"
"56787","178","6885","813","56613"
"56788","707","8842","286","56614"
"56789","3016","12346","1055","56615"
"56790","999","4972","639","56616"
"56791","2985","20710","979","56617"
"56792","1945","18064","600","56618"
"56793","3474","15219","149","56619"
"56794","1405","9996","733","56620"
"56795","2985","20711","1006","56621"
"56796","231","7998","916","56622"
"56797","661","14658","601","56623"
"56798","2553","11687","508","56624"
"56799","394","6410","7","56625"
"56800","539","12061","919","56626"
"56801","1997","5023","143","56627"
"56802","43","20437","342","56628"
"56803","1975","3307","161","56629"
"56804","1326","15019","510","56630"
"56805","345","4601","823","56631"
"56806","2142","3152","97","56632"
"56807","1917","20712","110","56633"
"56808","720","4543","966","56634"
"56809","2130","18735","104","56635"
"56810","3427","9434","789","56636"
"56811","1256","248","1041","56637"
"56812","2241","20713","409","56638"
"56813","2008","19641","279","56639"
"56814","1660","6268","887","56640"
"56815","2418","4169","971","56641"
"56816","646","20714","694","56642"
"56817","2896","7884","212","56643"
"56818","175","18968","603","56644"
"56819","1162","8426","908","56645"
"56820","3604","2896","438","56646"
"56821","1577","18314","47","56647"
"56822","3727","8615","233","56648"
"56823","1145","10112","896","56649"
"56824","2558","453","1045","56650"
"56825","704","17918","921","56651"
"56826","2391","8291","750","56652"
"56827","1591","20109","426","56653"
"56828","3478","20690","893","56654"
"56829","3199","20715","877","56655"
"56830","1184","14111","397","56656"
"56831","2538","915","455","56657"
"56832","2939","12492","83","56658"
"56833","1483","7882","214","56659"
"56834","3478","9261","631","56660"
"56835","3594","7497","1017","56661"
"56836","3116","11050","682","56662"
"56837","1286","11264","245","56663"
"56838","426","17535","890","56664"
"56839","1488","19181","227","56665"
"56840","2519","675","948","56666"
"56841","1618","8331","664","56667"
"56842","2203","2078","416","56668"
"56843","2324","19950","863","56669"
"56844","1687","1753","779","56670"
"56845","3123","4369","439","56671"
"56846","2974","1913","1031","56672"
"56847","2612","19570","1031","56673"
"56848","2148","1250","814","56674"
"56849","628","9421","389","56675"
"56850","1758","3946","334","56676"
"56851","2801","2530","441","56677"
"56852","8","13950","413","56678"
"56853","378","6997","720","56679"
"56854","2993","13556","268","56680"
"56855","1961","9379","665","56681"
"56856","419","10434","101","56682"
"56857","2913","13100","438","56683"
"56858","2827","14867","537","56684"
"56859","2713","6506","655","56685"
"56860","2627","1037","225","56686"
"56861","2514","18937","446","56687"
"56862","202","17022","371","56688"
"56863","1163","20716","863","56689"
"56864","2011","6653","867","56690"
"56865","380","8683","748","56691"
"56866","199","3463","29","56692"
"56867","2425","4090","675","56693"
"56868","2477","11066","362","56694"
"56869","2003","2524","102","56695"
"56870","2099","8203","737","56696"
"56871","2650","460","835","56697"
"56872","1240","18158","503","56698"
"56873","216","18433","829","56699"
"56874","2648","20325","415","56700"
"56875","1518","17409","632","56701"
"56876","3039","20717","158","56702"
"56877","835","11827","218","56703"
"56878","2876","8129","18","56704"
"56879","3686","4372","85","56705"
"56880","1985","2043","1033","56706"
"56881","2752","16535","796","56707"
"56882","3390","16405","451","56708"
"56883","3471","478","468","56709"
"56884","372","16369","748","56710"
"56885","907","14283","781","56711"
"56886","840","20718","192","56712"
"56887","2641","17402","448","56713"
"56888","2053","8492","740","56714"
"56889","1542","5845","966","56715"
"56890","1880","10750","580","56716"
"56891","13","10440","341","56717"
"56892","952","16276","503","56718"
"56893","542","4817","357","56719"
"56894","1635","10423","600","56720"
"56895","1359","18018","976","56721"
"56896","759","20719","369","56722"
"56897","3398","20369","546","56723"
"56898","3552","16817","541","56724"
"56899","1148","16945","844","56725"
"56900","431","3256","1061","56726"
"56901","2095","16870","182","56727"
"56902","916","350","527","56728"
"56903","2413","2670","859","56729"
"56904","2530","10475","40","56730"
"56905","1644","2563","747","56731"
"56906","1949","1915","636","56732"
"56907","1616","9536","935","56733"
"56908","1894","1305","372","56734"
"56909","1146","20720","950","56735"
"56910","3352","20721","310","56736"
"56911","162","2939","21","56737"
"56912","1108","11613","490","56738"
"56913","637","19189","544","56739"
"56914","1879","6690","55","56740"
"56915","342","15407","376","56741"
"56916","1733","6806","605","56742"
"56917","1511","3858","276","56743"
"56918","2994","15928","110","56744"
"56919","3358","17076","598","56745"
"56920","2743","7085","44","56746"
"56921","2071","10137","447","56747"
"56922","1688","20722","579","56748"
"56923","798","20476","841","56749"
"56924","689","16858","1008","56750"
"56925","1707","20723","142","56751"
"56926","1358","15941","1000","56752"
"56927","114","4951","24","56753"
"56928","1419","9085","269","56754"
"56929","303","1383","982","56755"
"56930","2878","15057","479","56756"
"56931","144","11438","179","56757"
"56932","2148","18115","657","56758"
"56933","17","20724","134","56759"
"56934","392","2916","720","56760"
"56935","1464","11293","529","56761"
"56936","3274","9319","919","56762"
"56937","2624","20572","294","56763"
"56938","3090","19812","621","56764"
"56939","1334","13442","325","56765"
"56940","2380","18920","333","56766"
"56941","626","4970","482","56767"
"56942","299","13267","531","56768"
"56943","2798","18543","88","56769"
"56944","380","10521","577","56770"
"56945","3616","20725","902","56771"
"56946","633","15951","503","56772"
"56947","1801","5036","977","56773"
"56948","1962","5055","733","56774"
"56949","331","15465","406","56775"
"56950","89","14402","225","56776"
"56951","1057","18858","56","56777"
"56952","152","10298","757","56778"
"56953","798","13601","813","56779"
"56954","2250","9203","999","56780"
"56955","3034","2632","219","56781"
"56956","1063","19929","307","56782"
"56957","758","20726","620","56783"
"56958","3029","17103","642","56784"
"56959","1521","1203","25","56785"
"56960","797","15602","1041","56786"
"56961","2796","14475","230","56787"
"56962","1619","4943","527","56788"
"56963","3621","20727","287","56789"
"56964","1173","20728","307","56790"
"56965","3426","16599","989","56791"
"56966","3263","2733","786","56792"
"56967","2332","15612","792","56793"
"56968","1164","10730","10","56794"
"56969","2126","11337","182","56795"
"56970","1534","18508","575","56796"
"56971","1198","15963","272","56797"
"56972","791","617","265","56798"
"56973","2973","18539","65","56799"
"56974","1718","1552","1021","56800"
"56975","2876","15533","950","56801"
"56976","1364","3038","69","56802"
"56977","3369","11926","684","56803"
"56978","3431","34","30","56804"
"56979","157","7543","829","56805"
"56980","615","20729","218","56806"
"56981","3377","4581","298","56807"
"56982","1183","9846","311","56808"
"56983","1522","10770","367","56809"
"56984","2863","13224","560","56810"
"56985","632","96","154","56811"
"56986","3560","5048","914","56812"
"56987","1044","20730","404","56813"
"56988","1001","7021","198","56814"
"56989","669","6430","668","56815"
"56990","3020","8300","690","56816"
"56991","496","13559","83","56817"
"56992","39","20731","387","56818"
"56993","120","2083","420","56819"
"56994","2757","19824","258","56820"
"56995","1996","2375","310","56821"
"56996","2034","13524","459","56822"
"56997","2503","19583","417","56823"
"56998","1607","20732","271","56824"
"56999","400","1524","79","56825"
"57000","3517","1513","367","56826"
"57001","2270","9353","108","56827"
"57002","2078","5121","888","56828"
"57003","3649","19589","927","56829"
"57004","1960","17520","926","56830"
"57005","2052","20733","92","56831"
"57006","2975","6326","360","56832"
"57007","3695","20734","348","56833"
"57008","638","17936","657","56834"
"57009","752","1434","825","56835"
"57010","3052","5539","501","9570"
"57011","3599","18056","442","56836"
"57012","2663","9989","756","56837"
"57013","1663","1362","859","56838"
"57014","2617","7104","524","56839"
"57015","2986","1502","126","56840"
"57016","2925","86","373","56841"
"57017","3318","6511","643","56842"
"57018","1695","10986","638","56843"
"57019","1626","5339","574","56844"
"57020","1157","11793","125","56845"
"57021","1528","332","466","56846"
"57022","1977","253","405","56847"
"57023","998","18689","639","56848"
"57024","2362","9174","769","56849"
"57025","3291","14487","5","56850"
"57026","3191","17996","335","56851"
"57027","787","13327","784","56852"
"57028","2068","20735","75","56853"
"57029","2318","1954","322","56854"
"57030","3654","5210","833","56855"
"57031","3331","62","90","56856"
"57032","2983","4095","556","56857"
"57033","1601","16630","890","56858"
"57034","2005","3798","534","56859"
"57035","2496","7669","45","56860"
"57036","1345","9126","142","56861"
"57037","2730","10557","917","56862"
"57038","3052","3473","379","56863"
"57039","296","10902","354","56864"
"57040","447","5629","294","56865"
"57041","3255","14766","173","56866"
"57042","242","4300","368","56867"
"57043","3379","20736","50","56868"
"57044","533","9180","399","56869"
"57045","1436","15152","136","56870"
"57046","3699","5309","564","56871"
"57047","2427","17517","759","56872"
"57048","3362","822","765","56873"
"57049","3533","7116","181","56874"
"57050","3165","16537","701","56875"
"57051","1568","16441","631","56876"
"57052","3482","8202","468","56877"
"57053","3577","14556","531","56878"
"57054","2439","10941","475","56879"
"57055","2141","20561","519","56880"
"57056","120","8318","977","56881"
"57057","2037","19556","862","56882"
"57058","3428","850","855","56883"
"57059","2197","788","179","56884"
"57060","3721","1644","190","56885"
"57061","1243","20737","545","56886"
"57062","2617","586","326","56887"
"57063","2036","10252","478","56888"
"57064","3312","7980","751","56889"
"57065","1037","20653","134","56890"
"57066","2595","11428","836","56891"
"57067","2851","2030","267","56892"
"57068","2880","13882","416","56893"
"57069","1697","12478","882","56894"
"57070","3560","16456","235","56895"
"57071","736","16753","339","56896"
"57072","3579","10361","900","56897"
"57073","310","14100","61","56898"
"57074","417","16183","395","56899"
"57075","2084","13164","364","56900"
"57076","2543","9522","67","56901"
"57077","1348","11417","322","56902"
"57078","1893","20115","788","56903"
"57079","385","20738","761","56904"
"57080","3507","16387","823","56905"
"57081","1753","19624","315","56906"
"57082","3133","238","461","56907"
"57083","229","17658","666","56908"
"57084","1697","4330","41","56909"
"57085","1405","18259","577","56910"
"57086","1771","8806","422","56911"
"57087","790","9493","369","56912"
"57088","2581","19338","147","56913"
"57089","2841","3120","1008","56914"
"57090","280","14040","644","56915"
"57091","1990","12158","727","56916"
"57092","3552","13953","691","56917"
"57093","835","14234","151","56918"
"57094","830","13999","345","56919"
"57095","872","20739","957","56920"
"57096","3389","63","350","56921"
"57097","601","18841","426","56922"
"57098","2514","14013","789","56923"
"57099","247","20740","502","56924"
"57100","1290","9928","146","56925"
"57101","2824","4154","237","56926"
"57102","3615","8028","12","56927"
"57103","516","3931","336","56928"
"57104","876","13540","1032","56929"
"57105","1053","9177","852","56930"
"57106","1247","17955","556","56931"
"57107","1083","15907","247","56932"
"57108","2526","13602","976","56933"
"57109","2704","13201","619","56934"
"57110","1954","11185","349","56935"
"57111","113","6498","29","56936"
"57112","3266","20741","601","56937"
"57113","2931","20742","605","56938"
"57114","1673","18948","165","56939"
"57115","1933","11081","261","56940"
"57116","395","18282","446","56941"
"57117","71","15904","367","56942"
"57118","2350","14262","455","56943"
"57119","2434","7100","1046","56944"
"57120","1608","8942","328","56945"
"57121","182","20588","1055","56946"
"57122","3152","20314","43","56947"
"57123","2861","20148","43","56948"
"57124","74","8494","331","56949"
"57125","525","11729","957","56950"
"57126","568","20080","504","56951"
"57127","3016","7207","624","56952"
"57128","800","20743","977","56953"
"57129","3261","6332","58","56954"
"57130","2079","2775","728","56955"
"57131","2464","2474","35","56956"
"57132","3308","8194","552","56957"
"57133","2291","18589","673","56958"
"57134","2234","4187","876","56959"
"57135","740","10565","953","56960"
"57136","777","12074","334","56961"
"57137","3741","9866","901","55310"
"57138","205","1911","654","56962"
"57139","2038","2501","924","56963"
"57140","1991","20744","743","56964"
"57141","905","20081","862","56965"
"57142","3041","193","72","56966"
"57143","2540","15195","817","56967"
"57144","3341","2737","540","56968"
"57145","2848","6738","560","56969"
"57146","1026","14294","184","56970"
"57147","3208","6218","153","56971"
"57148","725","866","26","56972"
"57149","2843","16058","718","56973"
"57150","289","16693","1050","56974"
"57151","3441","2324","386","56975"
"57152","1080","4199","573","56976"
"57153","2821","13338","474","56977"
"57154","3387","18024","572","56978"
"57155","2594","18364","858","56979"
"57156","2370","4824","337","56980"
"57157","9","17498","247","56981"
"57158","1190","4835","758","56982"
"57159","3466","20745","630","56983"
"57160","576","17446","27","56984"
"57161","2146","5438","826","56985"
"57162","2514","18298","221","56986"
"57163","1661","13745","644","56987"
"57164","935","11084","285","56988"
"57165","2796","14015","748","56989"
"57166","3276","7106","187","56990"
"57167","1518","1874","623","56991"
"57168","3192","17788","572","56992"
"57169","3001","10772","721","56993"
"57170","3493","11298","922","56994"
"57171","166","9224","723","56995"
"57172","2129","12334","490","56996"
"57173","571","30","438","56997"
"57174","1493","2773","631","56998"
"57175","561","9950","505","56999"
"57176","3037","8621","195","57000"
"57177","1205","7656","556","57001"
"57178","2273","7690","625","57002"
"57179","926","2942","576","57003"
"57180","2743","16832","491","57004"
"57181","1019","17743","616","57005"
"57182","3433","20595","891","57006"
"57183","1218","11759","286","57007"
"57184","3678","19946","923","57008"
"57185","1600","3767","654","57009"
"57186","1773","20746","737","57010"
"57187","1980","4400","1042","57011"
"57188","1811","6918","340","57012"
"57189","3502","15812","75","57013"
"57190","3232","11376","721","57014"
"57191","743","6266","974","57015"
"57192","75","4481","1043","57016"
